LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.457	1094	32820
1	1	ACERSACC	0.925	1413	42390
1	1	BETUALLE	0.879	1299	38970
1	1	BETULENT	0.857	1299	38970
1	1	BETUPAPY	0.225	1392	41760
1	1	CARYCORD	0.516	1631	48930
1	1	FAGUGRAN	0.512	1178	35340
1	1	FRAXAMER	0.486	1250	37500
1	1	PINURESI	0.328	533	15990
1	1	PINUSTRO	0.947	1064	31920
1	1	POPUGRAN	0.947	1519	45570
1	1	POPUTREM	0.955	1282	38460
1	1	PRUNSERO	0.535	1511	45330
1	1	QUERALBA	0.578	1455	43650
1	1	QUERRUBR	0.934	1207	36210
1	1	QUERCOCC	0.049	956	28680
1	1	TILIAMER	0.843	1794	53820
1	1	TSUGCANA	0.891	372	11160
1	2	ACERRUBR	0.402	1117	33510
1	2	ACERSACC	0.733	1412	42360
1	2	BETUALLE	0.449	1308	39240
1	2	BETULENT	0.581	1308	39240
1	2	BETUPAPY	0.047	1392	41760
1	2	CARYCORD	0.621	1591	47730
1	2	FAGUGRAN	0.473	1197	35910
1	2	FRAXAMER	0.557	1259	37770
1	2	PINURESI	0.073	584	17520
1	2	PINUSTRO	0.791	1108	33240
1	2	POPUGRAN	0.736	1509	45270
1	2	POPUTREM	0.725	1288	38640
1	2	PRUNSERO	0.604	1502	45060
1	2	QUERALBA	0.535	1448	43440
1	2	QUERRUBR	0.668	1218	36540
1	2	QUERCOCC	0.189	979	29370
1	2	TILIAMER	0.612	1761	52830
1	2	TSUGCANA	0.586	422	12660
1	3	ACERRUBR	0.601	1133	33990
1	3	ACERSACC	0.967	1460	43800
1	3	BETUALLE	0.559	1340	40200
1	3	BETULENT	0.969	1340	40200
1	3	BETUPAPY	0.007	1437	43110
1	3	CARYCORD	0.705	1689	50670
1	3	FAGUGRAN	0.680	1217	36510
1	3	FRAXAMER	0.643	1292	38760
1	3	PINURESI	0.011	586	17580
1	3	PINUSTRO	0.967	1113	33390
1	3	POPUGRAN	0.968	1568	47040
1	3	POPUTREM	0.824	1325	39750
1	3	PRUNSERO	0.681	1559	46770
1	3	QUERALBA	0.730	1501	45030
1	3	QUERRUBR	0.986	1250	37500
1	3	QUERCOCC	0.264	990	29700
1	3	TILIAMER	0.972	1848	55440
1	3	TSUGCANA	0.978	436	13080
1	4	ACERRUBR	0.144	1088	32640
1	4	ACERSACC	0.312	1373	41190
1	4	BETUALLE	0.159	1274	38220
1	4	BETULENT	0.224	1274	38220
1	4	BETUPAPY	0.037	1351	40530
1	4	CARYCORD	0.300	1537	46110
1	4	FAGUGRAN	0.162	1166	34980
1	4	FRAXAMER	0.248	1226	36780
1	4	PINURESI	0.070	551	16530
1	4	PINUSTRO	0.361	1089	32670
1	4	POPUGRAN	0.312	1463	43890
1	4	POPUTREM	0.328	1253	37590
1	4	PRUNSERO	0.277	1456	43680
1	4	QUERALBA	0.186	1404	42120
1	4	QUERRUBR	0.246	1183	35490
1	4	QUERCOCC	0.039	952	28560
1	4	TILIAMER	0.226	1710	51300
1	4	TSUGCANA	0.224	427	12810
1	5	ACERRUBR	0.473	1117	33510
1	5	ACERSACC	0.929	1439	43170
1	5	BETUALLE	0.841	1322	39660
1	5	BETULENT	0.868	1322	39660
1	5	BETUPAPY	0.214	1418	42540
1	5	CARYCORD	0.536	1660	49800
1	5	FAGUGRAN	0.530	1201	36030
1	5	FRAXAMER	0.502	1273	38190
1	5	PINURESI	0.306	548	16440
1	5	PINUSTRO	0.949	1090	32700
1	5	POPUGRAN	0.948	1545	46350
1	5	POPUTREM	0.940	1306	39180
1	5	PRUNSERO	0.550	1538	46140
1	5	QUERALBA	0.594	1482	44460
1	5	QUERRUBR	0.939	1229	36870
1	5	QUERCOCC	0.079	974	29220
1	5	TILIAMER	0.856	1826	54780
1	5	TSUGCANA	0.900	398	11940
1	6	ACERRUBR	0.280	1140	34200
1	6	ACERSACC	0.619	1442	43260
1	6	BETUALLE	0.455	1338	40140
1	6	BETULENT	0.418	1338	40140
1	6	BETUPAPY	0.086	1420	42600
1	6	CARYCORD	0.505	1625	48750
1	6	FAGUGRAN	0.392	1221	36630
1	6	FRAXAMER	0.455	1288	38640
1	6	PINURESI	0.131	600	18000
1	6	PINUSTRO	0.660	1132	33960
1	6	POPUGRAN	0.621	1538	46140
1	6	POPUTREM	0.643	1315	39450
1	6	PRUNSERO	0.493	1531	45930
1	6	QUERALBA	0.450	1479	44370
1	6	QUERRUBR	0.553	1243	37290
1	6	QUERCOCC	0.078	998	29940
1	6	TILIAMER	0.491	1799	53970
1	6	TSUGCANA	0.437	460	13800
1	7	ACERRUBR	0.520	1147	34410
1	7	ACERSACC	0.957	1476	44280
1	7	BETUALLE	0.776	1356	40680
1	7	BETULENT	0.919	1356	40680
1	7	BETUPAPY	0.117	1454	43620
1	7	CARYCORD	0.600	1704	51120
1	7	FAGUGRAN	0.587	1231	36930
1	7	FRAXAMER	0.555	1307	39210
1	7	PINURESI	0.176	578	17340
1	7	PINUSTRO	0.967	1126	33780
1	7	POPUGRAN	0.966	1581	47430
1	7	POPUTREM	0.916	1341	40230
1	7	PRUNSERO	0.599	1576	47280
1	7	QUERALBA	0.645	1520	45600
1	7	QUERRUBR	0.960	1263	37890
1	7	QUERCOCC	0.115	1002	30060
1	7	TILIAMER	0.911	1870	56100
1	7	TSUGCANA	0.927	443	13290
1	8	ACERRUBR	0.483	1115	33450
1	8	ACERSACC	0.918	1436	43080
1	8	BETUALLE	0.788	1321	39630
1	8	BETULENT	0.859	1321	39630
1	8	BETUPAPY	0.220	1417	42510
1	8	CARYCORD	0.548	1658	49740
1	8	FAGUGRAN	0.517	1199	35970
1	8	FRAXAMER	0.513	1270	38100
1	8	PINURESI	0.310	526	15780
1	8	PINUSTRO	0.939	1101	33030
1	8	POPUGRAN	0.938	1540	46200
1	8	POPUTREM	0.918	1305	39150
1	8	PRUNSERO	0.560	1537	46110
1	8	QUERALBA	0.604	1481	44430
1	8	QUERRUBR	0.935	1226	36780
1	8	QUERCOCC	0.106	971	29130
1	8	TILIAMER	0.850	1825	54750
1	8	TSUGCANA	0.900	412	12360
1	9	ACERRUBR	0.499	1096	32880
1	9	ACERSACC	0.946	1408	42240
1	9	BETUALLE	0.830	1295	38850
1	9	BETULENT	0.895	1295	38850
1	9	BETUPAPY	0.139	1388	41640
1	9	CARYCORD	0.572	1614	48420
1	9	FAGUGRAN	0.561	1176	35280
1	9	FRAXAMER	0.531	1248	37440
1	9	PINURESI	0.211	519	15570
1	9	PINUSTRO	0.960	1035	31050
1	9	POPUGRAN	0.958	1514	45420
1	9	POPUTREM	0.934	1279	38370
1	9	PRUNSERO	0.577	1504	45120
1	9	QUERALBA	0.623	1449	43470
1	9	QUERRUBR	0.944	1205	36150
1	9	QUERCOCC	0.085	955	28650
1	9	TILIAMER	0.888	1779	53370
1	9	TSUGCANA	0.906	345	10350
1	10	ACERRUBR	0.430	1123	33690
1	10	ACERSACC	0.841	1428	42840
1	10	BETUALLE	0.581	1322	39660
1	10	BETULENT	0.723	1322	39660
1	10	BETUPAPY	0.100	1406	42180
1	10	CARYCORD	0.610	1612	48360
1	10	FAGUGRAN	0.515	1205	36150
1	10	FRAXAMER	0.555	1272	38160
1	10	PINURESI	0.153	576	17280
1	10	PINUSTRO	0.870	1113	33390
1	10	POPUGRAN	0.842	1526	45780
1	10	POPUTREM	0.804	1302	39060
1	10	PRUNSERO	0.600	1520	45600
1	10	QUERALBA	0.580	1465	43950
1	10	QUERRUBR	0.802	1231	36930
1	10	QUERCOCC	0.131	983	29490
1	10	TILIAMER	0.750	1784	53520
1	10	TSUGCANA	0.730	411	12330
1	13	ACERRUBR	0.119	1101	33030
1	13	ACERSACC	0.314	1390	41700
1	13	BETUALLE	0.164	1289	38670
1	13	BETULENT	0.156	1289	38670
1	13	BETUPAPY	0.025	1366	40980
1	13	CARYCORD	0.335	1557	46710
1	13	FAGUGRAN	0.164	1180	35400
1	13	FRAXAMER	0.281	1240	37200
1	13	PINURESI	0.049	570	17100
1	13	PINUSTRO	0.369	1100	33000
1	13	POPUGRAN	0.312	1479	44370
1	13	POPUTREM	0.348	1267	38010
1	13	PRUNSERO	0.309	1473	44190
1	13	QUERALBA	0.217	1421	42630
1	13	QUERRUBR	0.248	1199	35970
1	13	QUERCOCC	0.070	964	28920
1	13	TILIAMER	0.190	1729	51870
1	13	TSUGCANA	0.158	440	13200
1	14	ACERRUBR	0.322	1130	33900
1	14	ACERSACC	0.594	1434	43020
1	14	BETUALLE	0.478	1327	39810
1	14	BETULENT	0.495	1327	39810
1	14	BETUPAPY	0.103	1412	42360
1	14	CARYCORD	0.420	1621	48630
1	14	FAGUGRAN	0.382	1214	36420
1	14	FRAXAMER	0.385	1277	38310
1	14	PINURESI	0.157	567	17010
1	14	PINUSTRO	0.626	1131	33930
1	14	POPUGRAN	0.597	1530	45900
1	14	POPUTREM	0.601	1308	39240
1	14	PRUNSERO	0.422	1526	45780
1	14	QUERALBA	0.425	1470	44100
1	14	QUERRUBR	0.561	1236	37080
1	14	QUERCOCC	0.052	991	29730
1	14	TILIAMER	0.522	1793	53790
1	14	TSUGCANA	0.505	432	12960
1	15	ACERRUBR	0.380	1123	33690
1	15	ACERSACC	0.765	1427	42810
1	15	BETUALLE	0.605	1319	39570
1	15	BETULENT	0.640	1319	39570
1	15	BETUPAPY	0.217	1403	42090
1	15	CARYCORD	0.485	1603	48090
1	15	FAGUGRAN	0.471	1205	36150
1	15	FRAXAMER	0.455	1269	38070
1	15	PINURESI	0.300	553	16590
1	15	PINUSTRO	0.792	1111	33330
1	15	POPUGRAN	0.776	1519	45570
1	15	POPUTREM	0.766	1298	38940
1	15	PRUNSERO	0.498	1515	45450
1	15	QUERALBA	0.533	1462	43860
1	15	QUERRUBR	0.749	1226	36780
1	15	QUERCOCC	0.081	981	29430
1	15	TILIAMER	0.677	1780	53400
1	15	TSUGCANA	0.670	436	13080
1	16	ACERRUBR	0.468	1123	33690
1	16	ACERSACC	0.898	1446	43380
1	16	BETUALLE	0.788	1330	39900
1	16	BETULENT	0.821	1330	39900
1	16	BETUPAPY	0.247	1424	42720
1	16	CARYCORD	0.533	1665	49950
1	16	FAGUGRAN	0.527	1207	36210
1	16	FRAXAMER	0.500	1280	38400
1	16	PINURESI	0.362	539	16170
1	16	PINUSTRO	0.922	1076	32280
1	16	POPUGRAN	0.917	1554	46620
1	16	POPUTREM	0.909	1312	39360
1	16	PRUNSERO	0.548	1545	46350
1	16	QUERALBA	0.592	1490	44700
1	16	QUERRUBR	0.905	1236	37080
1	16	QUERCOCC	0.069	979	29370
1	16	TILIAMER	0.820	1832	54960
1	16	TSUGCANA	0.858	372	11160
2	1	ACERRUBR	0.440	1113	33390
2	1	ACERSACC	0.900	1439	43170
2	1	BETUALLE	0.878	1323	39690
2	1	BETULENT	0.819	1323	39690
2	1	BETUPAPY	0.275	1418	42540
2	1	CARYCORD	0.490	1657	49710
2	1	FAGUGRAN	0.490	1199	35970
2	1	FRAXAMER	0.466	1273	38190
2	1	PINURESI	0.379	495	14850
2	1	PINUSTRO	0.928	1009	30270
2	1	POPUGRAN	0.928	1548	46440
2	1	POPUTREM	0.954	1304	39120
2	1	PRUNSERO	0.516	1539	46170
2	1	QUERALBA	0.558	1480	44400
2	1	QUERRUBR	0.917	1226	36780
2	1	QUERCOCC	0.056	973	29190
2	1	TILIAMER	0.805	1828	54840
2	1	TSUGCANA	0.872	327	9810
2	2	ACERRUBR	0.292	1134	34020
2	2	ACERSACC	0.587	1445	43350
2	2	BETUALLE	0.415	1335	40050
2	2	BETULENT	0.448	1335	40050
2	2	BETUPAPY	0.109	1422	42660
2	2	CARYCORD	0.466	1631	48930
2	2	FAGUGRAN	0.333	1218	36540
2	2	FRAXAMER	0.406	1284	38520
2	2	PINURESI	0.211	546	16380
2	2	PINUSTRO	0.649	1070	32100
2	2	POPUGRAN	0.586	1545	46350
2	2	POPUTREM	0.608	1315	39450
2	2	PRUNSERO	0.456	1536	46080
2	2	QUERALBA	0.369	1480	44400
2	2	QUERRUBR	0.489	1240	37200
2	2	QUERCOCC	0.064	993	29790
2	2	TILIAMER	0.465	1809	54270
2	2	TSUGCANA	0.449	399	11970
2	3	ACERRUBR	0.498	1153	34590
2	3	ACERSACC	0.951	1485	44550
2	3	BETUALLE	0.817	1365	40950
2	3	BETULENT	0.906	1365	40950
2	3	BETUPAPY	0.143	1463	43890
2	3	CARYCORD	0.570	1716	51480
2	3	FAGUGRAN	0.560	1239	37170
2	3	FRAXAMER	0.530	1315	39450
2	3	PINURESI	0.211	559	16770
2	3	PINUSTRO	0.965	1086	32580
2	3	POPUGRAN	0.965	1595	47850
2	3	POPUTREM	0.932	1348	40440
2	3	PRUNSERO	0.576	1587	47610
2	3	QUERALBA	0.621	1529	45870
2	3	QUERRUBR	0.957	1270	38100
2	3	QUERCOCC	0.071	1007	30210
2	3	TILIAMER	0.895	1882	56460
2	3	TSUGCANA	0.921	411	12330
2	4	ACERRUBR	0.083	1126	33780
2	4	ACERSACC	0.336	1428	42840
2	4	BETUALLE	0.171	1322	39660
2	4	BETULENT	0.157	1322	39660
2	4	BETUPAPY	0.248	1404	42120
2	4	CARYCORD	0.302	1609	48270
2	4	FAGUGRAN	0.092	1209	36270
2	4	FRAXAMER	0.261	1271	38130
2	4	PINURESI	0.376	541	16230
2	4	PINUSTRO	0.420	1083	32490
2	4	POPUGRAN	0.343	1523	45690
2	4	POPUTREM	0.426	1299	38970
2	4	PRUNSERO	0.300	1517	45510
2	4	QUERALBA	0.106	1462	43860
2	4	QUERRUBR	0.203	1227	36810
2	4	QUERCOCC	0.020	983	29490
2	4	TILIAMER	0.154	1788	53640
2	4	TSUGCANA	0.176	397	11910
2	5	ACERRUBR	0.425	1135	34050
2	5	ACERSACC	0.868	1463	43890
2	5	BETUALLE	0.838	1344	40320
2	5	BETULENT	0.797	1344	40320
2	5	BETUPAPY	0.268	1440	43200
2	5	CARYCORD	0.486	1687	50610
2	5	FAGUGRAN	0.475	1220	36600
2	5	FRAXAMER	0.451	1294	38820
2	5	PINURESI	0.400	511	15330
2	5	PINUSTRO	0.892	1038	31140
2	5	POPUGRAN	0.889	1574	47220
2	5	POPUTREM	0.905	1326	39780
2	5	PRUNSERO	0.498	1563	46890
2	5	QUERALBA	0.539	1506	45180
2	5	QUERRUBR	0.875	1247	37410
2	5	QUERCOCC	0.055	987	29610
2	5	TILIAMER	0.786	1856	55680
2	5	TSUGCANA	0.831	351	10530
2	6	ACERRUBR	0.287	1160	34800
2	6	ACERSACC	0.612	1478	44340
2	6	BETUALLE	0.458	1365	40950
2	6	BETULENT	0.429	1365	40950
2	6	BETUPAPY	0.134	1455	43650
2	6	CARYCORD	0.466	1674	50220
2	6	FAGUGRAN	0.335	1247	37410
2	6	FRAXAMER	0.414	1314	39420
2	6	PINURESI	0.239	568	17040
2	6	PINUSTRO	0.667	1103	33090
2	6	POPUGRAN	0.612	1581	47430
2	6	POPUTREM	0.649	1346	40380
2	6	PRUNSERO	0.466	1573	47190
2	6	QUERALBA	0.420	1516	45480
2	6	QUERRUBR	0.532	1270	38100
2	6	QUERCOCC	0.068	1015	30450
2	6	TILIAMER	0.477	1853	55590
2	6	TSUGCANA	0.436	431	12930
2	7	ACERRUBR	0.347	1168	35040
2	7	ACERSACC	0.794	1504	45120
2	7	BETUALLE	0.873	1383	41490
2	7	BETULENT	0.652	1383	41490
2	7	BETUPAPY	0.475	1482	44460
2	7	CARYCORD	0.393	1736	52080
2	7	FAGUGRAN	0.380	1255	37650
2	7	FRAXAMER	0.384	1331	39930
2	7	PINURESI	0.638	566	16980
2	7	PINUSTRO	0.848	1112	33360
2	7	POPUGRAN	0.840	1614	48420
2	7	POPUTREM	0.941	1364	40920
2	7	PRUNSERO	0.440	1608	48240
2	7	QUERALBA	0.453	1549	46470
2	7	QUERRUBR	0.814	1286	38580
2	7	QUERCOCC	0.032	1019	30570
2	7	TILIAMER	0.638	1907	57210
2	7	TSUGCANA	0.764	412	12360
2	8	ACERRUBR	0.395	1147	34410
2	8	ACERSACC	0.871	1480	44400
2	8	BETUALLE	0.949	1359	40770
2	8	BETULENT	0.765	1359	40770
2	8	BETUPAPY	0.386	1456	43680
2	8	CARYCORD	0.430	1705	51150
2	8	FAGUGRAN	0.437	1233	36990
2	8	FRAXAMER	0.416	1307	39210
2	8	PINURESI	0.543	524	15720
2	8	PINUSTRO	0.909	1072	32160
2	8	POPUGRAN	0.908	1591	47730
2	8	POPUTREM	0.980	1341	40230
2	8	PRUNSERO	0.470	1581	47430
2	8	QUERALBA	0.510	1521	45630
2	8	QUERRUBR	0.893	1262	37860
2	8	QUERCOCC	0.009	999	29970
2	8	TILIAMER	0.748	1878	56340
2	8	TSUGCANA	0.839	362	10860
2	9	ACERRUBR	0.438	1116	33480
2	9	ACERSACC	0.892	1440	43200
2	9	BETUALLE	0.874	1324	39720
2	9	BETULENT	0.806	1324	39720
2	9	BETUPAPY	0.303	1418	42540
2	9	CARYCORD	0.489	1658	49740
2	9	FAGUGRAN	0.489	1202	36060
2	9	FRAXAMER	0.464	1273	38190
2	9	PINURESI	0.438	498	14940
2	9	PINUSTRO	0.920	1012	30360
2	9	POPUGRAN	0.916	1552	46560
2	9	POPUTREM	0.946	1308	39240
2	9	PRUNSERO	0.515	1539	46170
