LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.430	1053	31590
1	1	ACERSACC	0.869	1364	40920
1	1	BETUALLE	0.876	1253	37590
1	1	BETULENT	0.776	1253	37590
1	1	BETUPAPY	0.354	1343	40290
1	1	CARYCORD	0.455	1571	47130
1	1	FAGUGRAN	0.436	1137	34110
1	1	FRAXAMER	0.435	1205	36150
1	1	PINURESI	0.509	488	14640
1	1	PINUSTRO	0.903	999	29970
1	1	POPUGRAN	0.902	1473	44190
1	1	POPUTREM	0.936	1235	37050
1	1	PRUNSERO	0.506	1458	43740
1	1	QUERALBA	0.522	1403	42090
1	1	QUERRUBR	0.898	1162	34860
1	1	QUERCOCC	0.045	919	27570
1	1	TILIAMER	0.765	1734	52020
1	1	TSUGCANA	0.855	321	9630
1	2	ACERRUBR	0.275	1086	32580
1	2	ACERSACC	0.486	1370	41100
1	2	BETUALLE	0.268	1272	38160
1	2	BETULENT	0.385	1272	38160
1	2	BETUPAPY	0.037	1349	40470
1	2	CARYCORD	0.425	1523	45690
1	2	FAGUGRAN	0.312	1165	34950
1	2	FRAXAMER	0.381	1224	36720
1	2	PINURESI	0.104	547	16410
1	2	PINUSTRO	0.520	1054	31620
1	2	POPUGRAN	0.486	1464	43920
1	2	POPUTREM	0.467	1252	37560
1	2	PRUNSERO	0.410	1452	43560
1	2	QUERALBA	0.382	1400	42000
1	2	QUERRUBR	0.461	1183	35490
1	2	QUERCOCC	0.131	951	28530
1	2	TILIAMER	0.432	1695	50850
1	2	TSUGCANA	0.391	354	10620
1	3	ACERRUBR	0.483	1118	33540
1	3	ACERSACC	0.862	1440	43200
1	3	BETUALLE	0.624	1324	39720
1	3	BETULENT	0.816	1324	39720
1	3	BETUPAPY	0.096	1419	42570
1	3	CARYCORD	0.583	1663	49890
1	3	FAGUGRAN	0.544	1202	36060
1	3	FRAXAMER	0.535	1275	38250
1	3	PINURESI	0.145	559	16770
1	3	PINUSTRO	0.878	1075	32250
1	3	POPUGRAN	0.870	1552	46560
1	3	POPUTREM	0.804	1308	39240
1	3	PRUNSERO	0.577	1539	46170
1	3	QUERALBA	0.595	1483	44490
1	3	QUERRUBR	0.858	1232	36960
1	3	QUERCOCC	0.096	977	29310
1	3	TILIAMER	0.813	1827	54810
1	3	TSUGCANA	0.838	370	11100
1	4	ACERRUBR	0.030	1049	31470
1	4	ACERSACC	0.084	1320	39600
1	4	BETUALLE	0.085	1228	36840
1	4	BETULENT	0.051	1228	36840
1	4	BETUPAPY	0.083	1296	38880
1	4	CARYCORD	0.082	1465	43950
1	4	FAGUGRAN	0.031	1127	33810
1	4	FRAXAMER	0.057	1180	35400
1	4	PINURESI	0.173	539	16170
1	4	PINUSTRO	0.127	1039	31170
1	4	POPUGRAN	0.090	1412	42360
1	4	POPUTREM	0.134	1204	36120
1	4	PRUNSERO	0.079	1400	42000
1	4	QUERALBA	0.040	1348	40440
1	4	QUERRUBR	0.077	1138	34140
1	4	QUERCOCC	0.000	918	27540
1	4	TILIAMER	0.050	1640	49200
1	4	TSUGCANA	0.072	395	11850
1	5	ACERRUBR	0.360	1074	32220
1	5	ACERSACC	0.799	1386	41580
1	5	BETUALLE	0.813	1274	38220
1	5	BETULENT	0.669	1274	38220
1	5	BETUPAPY	0.356	1364	40920
1	5	CARYCORD	0.406	1595	47850
1	5	FAGUGRAN	0.342	1156	34680
1	5	FRAXAMER	0.388	1224	36720
1	5	PINURESI	0.497	506	15180
1	5	PINUSTRO	0.849	1031	30930
1	5	POPUGRAN	0.829	1496	44880
1	5	POPUTREM	0.903	1256	37680
1	5	PRUNSERO	0.468	1482	44460
1	5	QUERALBA	0.435	1426	42780
1	5	QUERRUBR	0.783	1181	35430
1	5	QUERCOCC	0.001	935	28050
1	5	TILIAMER	0.661	1763	52890
1	5	TSUGCANA	0.735	348	10440
1	6	ACERRUBR	0.124	1108	33240
1	6	ACERSACC	0.261	1402	42060
1	6	BETUALLE	0.169	1300	39000
1	6	BETULENT	0.202	1300	39000
1	6	BETUPAPY	0.030	1380	41400
1	6	CARYCORD	0.245	1567	47010
1	6	FAGUGRAN	0.162	1191	35730
1	6	FRAXAMER	0.201	1251	37530
1	6	PINURESI	0.075	571	17130
1	6	PINUSTRO	0.306	1093	32790
1	6	POPUGRAN	0.260	1499	44970
1	6	POPUTREM	0.281	1279	38370
1	6	PRUNSERO	0.229	1487	44610
1	6	QUERALBA	0.181	1434	43020
1	6	QUERRUBR	0.233	1209	36270
1	6	QUERCOCC	0.028	974	29220
1	6	TILIAMER	0.219	1743	52290
1	6	TSUGCANA	0.205	392	11760
1	7	ACERRUBR	0.443	1129	33870
1	7	ACERSACC	0.882	1453	43590
1	7	BETUALLE	0.771	1336	40080
1	7	BETULENT	0.786	1336	40080
1	7	BETUPAPY	0.191	1432	42960
1	7	CARYCORD	0.504	1678	50340
1	7	FAGUGRAN	0.439	1213	36390
1	7	FRAXAMER	0.470	1287	38610
1	7	PINURESI	0.279	571	17130
1	7	PINUSTRO	0.907	1107	33210
1	7	POPUGRAN	0.894	1564	46920
1	7	POPUTREM	0.894	1320	39600
1	7	PRUNSERO	0.544	1553	46590
1	7	QUERALBA	0.534	1497	44910
1	7	QUERRUBR	0.863	1244	37320
1	7	QUERCOCC	0.000	986	29580
1	7	TILIAMER	0.787	1844	55320
1	7	TSUGCANA	0.804	410	12300
1	8	ACERRUBR	0.418	1095	32850
1	8	ACERSACC	0.863	1411	42330
1	8	BETUALLE	0.849	1297	38910
1	8	BETULENT	0.836	1297	38910
1	8	BETUPAPY	0.248	1390	41700
1	8	CARYCORD	0.407	1626	48780
1	8	FAGUGRAN	0.335	1178	35340
1	8	FRAXAMER	0.387	1247	37410
1	8	PINURESI	0.350	532	15960
1	8	PINUSTRO	0.938	1072	32160
1	8	POPUGRAN	0.888	1520	45600
1	8	POPUTREM	0.959	1279	38370
1	8	PRUNSERO	0.491	1509	45270
1	8	QUERALBA	0.467	1453	43590
1	8	QUERRUBR	0.925	1204	36120
1	8	QUERCOCC	0.000	953	28590
1	8	TILIAMER	0.774	1794	53820
1	8	TSUGCANA	0.832	385	11550
1	9	ACERRUBR	0.378	1056	31680
1	9	ACERSACC	0.793	1360	40800
1	9	BETUALLE	0.737	1252	37560
1	9	BETULENT	0.706	1252	37560
1	9	BETUPAPY	0.235	1337	40110
1	9	CARYCORD	0.447	1543	46290
1	9	FAGUGRAN	0.354	1136	34080
1	9	FRAXAMER	0.407	1203	36090
1	9	PINURESI	0.356	489	14670
1	9	PINUSTRO	0.836	1001	30030
1	9	POPUGRAN	0.813	1464	43920
1	9	POPUTREM	0.844	1233	36990
1	9	PRUNSERO	0.483	1450	43500
1	9	QUERALBA	0.461	1395	41850
1	9	QUERRUBR	0.791	1162	34860
1	9	QUERCOCC	0.010	919	27570
1	9	TILIAMER	0.695	1714	51420
1	9	TSUGCANA	0.743	320	9600
1	10	ACERRUBR	0.166	1089	32670
1	10	ACERSACC	0.362	1380	41400
1	10	BETUALLE	0.266	1279	38370
1	10	BETULENT	0.259	1279	38370
1	10	BETUPAPY	0.098	1358	40740
1	10	CARYCORD	0.310	1541	46230
1	10	FAGUGRAN	0.175	1170	35100
1	10	FRAXAMER	0.250	1231	36930
1	10	PINURESI	0.193	535	16050
1	10	PINUSTRO	0.421	1046	31380
1	10	POPUGRAN	0.365	1477	44310
1	10	POPUTREM	0.405	1258	37740
1	10	PRUNSERO	0.297	1464	43920
1	10	QUERALBA	0.245	1412	42360
1	10	QUERRUBR	0.331	1189	35670
1	10	QUERCOCC	0.025	954	28620
1	10	TILIAMER	0.288	1714	51420
1	10	TSUGCANA	0.269	344	10320
1	13	ACERRUBR	0.021	1059	31770
1	13	ACERSACC	0.113	1333	39990
1	13	BETUALLE	0.049	1240	37200
1	13	BETULENT	0.042	1240	37200
1	13	BETUPAPY	0.042	1311	39330
1	13	CARYCORD	0.122	1478	44340
1	13	FAGUGRAN	0.024	1138	34140
1	13	FRAXAMER	0.089	1190	35700
1	13	PINURESI	0.062	548	16440
1	13	PINUSTRO	0.156	1049	31470
1	13	POPUGRAN	0.112	1425	42750
1	13	POPUTREM	0.146	1215	36450
1	13	PRUNSERO	0.109	1412	42360
1	13	QUERALBA	0.054	1360	40800
1	13	QUERRUBR	0.077	1148	34440
1	13	QUERCOCC	0.020	926	27780
1	13	TILIAMER	0.041	1653	49590
1	13	TSUGCANA	0.044	386	11580
1	14	ACERRUBR	0.204	1097	32910
1	14	ACERSACC	0.440	1388	41640
1	14	BETUALLE	0.350	1285	38550
1	14	BETULENT	0.319	1285	38550
1	14	BETUPAPY	0.135	1365	40950
1	14	CARYCORD	0.302	1555	46650
1	14	FAGUGRAN	0.211	1176	35280
1	14	FRAXAMER	0.284	1237	37110
1	14	PINURESI	0.209	553	16590
1	14	PINUSTRO	0.471	1088	32640
1	14	POPUGRAN	0.449	1485	44550
1	14	POPUTREM	0.473	1265	37950
1	14	PRUNSERO	0.314	1473	44190
1	14	QUERALBA	0.288	1419	42570
1	14	QUERRUBR	0.407	1194	35820
1	14	QUERCOCC	0.022	958	28740
1	14	TILIAMER	0.335	1730	51900
1	14	TSUGCANA	0.342	398	11940
1	15	ACERRUBR	0.302	1105	33150
1	15	ACERSACC	0.630	1400	42000
1	15	BETUALLE	0.572	1298	38940
1	15	BETULENT	0.518	1298	38940
1	15	BETUPAPY	0.163	1376	41280
1	15	CARYCORD	0.327	1565	46950
1	15	FAGUGRAN	0.258	1185	35550
1	15	FRAXAMER	0.309	1245	37350
1	15	PINURESI	0.223	558	16740
1	15	PINUSTRO	0.654	1098	32940
1	15	POPUGRAN	0.640	1497	44910
1	15	POPUTREM	0.659	1274	38220
1	15	PRUNSERO	0.369	1486	44580
1	15	QUERALBA	0.363	1430	42900
1	15	QUERRUBR	0.614	1204	36120
1	15	QUERCOCC	0.012	965	28950
1	15	TILIAMER	0.505	1743	52290
1	15	TSUGCANA	0.498	406	12180
1	16	ACERRUBR	0.341	1078	32340
1	16	ACERSACC	0.737	1391	41730
1	16	BETUALLE	0.709	1278	38340
1	16	BETULENT	0.639	1278	38340
1	16	BETUPAPY	0.306	1369	41070
1	16	CARYCORD	0.399	1588	47640
1	16	FAGUGRAN	0.360	1160	34800
1	16	FRAXAMER	0.378	1229	36870
1	16	PINURESI	0.506	511	15330
1	16	PINUSTRO	0.782	1049	31470
1	16	POPUGRAN	0.758	1499	44970
1	16	POPUTREM	0.801	1260	37800
1	16	PRUNSERO	0.431	1486	44580
1	16	QUERALBA	0.452	1430	42900
1	16	QUERRUBR	0.739	1184	35520
1	16	QUERCOCC	0.000	937	28110
1	16	TILIAMER	0.639	1762	52860
1	16	TSUGCANA	0.680	368	11040
2	1	ACERRUBR	0.375	1158	34740
2	1	ACERSACC	0.826	1495	44850
2	1	BETUALLE	0.897	1373	41190
2	1	BETULENT	0.758	1373	41190
2	1	BETUPAPY	0.407	1473	44190
2	1	CARYCORD	0.329	1727	51810
2	1	FAGUGRAN	0.296	1247	37410
2	1	FRAXAMER	0.321	1323	39690
2	1	PINURESI	0.576	573	17190
2	1	PINUSTRO	0.906	1128	33840
2	1	POPUGRAN	0.861	1604	48120
2	1	POPUTREM	0.979	1356	40680
2	1	PRUNSERO	0.446	1596	47880
2	1	QUERALBA	0.396	1538	46140
2	1	QUERRUBR	0.890	1278	38340
2	1	QUERCOCC	0.000	1015	30450
2	1	TILIAMER	0.708	1893	56790
2	1	TSUGCANA	0.796	418	12540
2	2	ACERRUBR	0.313	1193	35790
2	2	ACERSACC	0.633	1510	45300
2	2	BETUALLE	0.590	1397	41910
2	2	BETULENT	0.512	1397	41910
2	2	BETUPAPY	0.233	1485	44550
2	2	CARYCORD	0.419	1702	51060
2	2	FAGUGRAN	0.329	1277	38310
2	2	FRAXAMER	0.372	1349	40470
2	2	PINURESI	0.320	632	18960
2	2	PINUSTRO	0.699	1187	35610
2	2	POPUGRAN	0.647	1607	48210
2	2	POPUTREM	0.712	1380	41400
2	2	PRUNSERO	0.426	1605	48150
2	2	QUERALBA	0.401	1546	46380
2	2	QUERRUBR	0.600	1302	39060
2	2	QUERCOCC	0.004	1048	31440
2	2	TILIAMER	0.527	1878	56340
2	2	TSUGCANA	0.549	465	13950
2	3	ACERRUBR	0.413	1215	36450
2	3	ACERSACC	0.871	1561	46830
2	3	BETUALLE	0.917	1435	43050
2	3	BETULENT	0.768	1435	43050
2	3	BETUPAPY	0.361	1539	46170
2	3	CARYCORD	0.410	1808	54240
2	3	FAGUGRAN	0.378	1303	39090
2	3	FRAXAMER	0.394	1384	41520
2	3	PINURESI	0.511	635	19050
2	3	PINUSTRO	0.907	1205	36150
2	3	POPUGRAN	0.905	1672	50160
2	3	POPUTREM	0.965	1419	42570
2	3	PRUNSERO	0.489	1667	50010
2	3	QUERALBA	0.478	1610	48300
2	3	QUERRUBR	0.889	1340	40200
2	3	QUERCOCC	0.012	1065	31950
2	3	TILIAMER	0.755	1973	59190
2	3	TSUGCANA	0.836	484	14520
2	4	ACERRUBR	0.087	1152	34560
2	4	ACERSACC	0.345	1453	43590
2	4	BETUALLE	0.234	1346	40380
2	4	BETULENT	0.168	1346	40380
2	4	BETUPAPY	0.234	1430	42900
2	4	CARYCORD	0.221	1626	48780
2	4	FAGUGRAN	0.060	1235	37050
2	4	FRAXAMER	0.203	1296	38880
2	4	PINURESI	0.354	604	18120
2	4	PINUSTRO	0.414	1148	34440
2	4	POPUGRAN	0.353	1547	46410
2	4	POPUTREM	0.425	1323	39690
2	4	PRUNSERO	0.283	1542	46260
2	4	QUERALBA	0.103	1486	44580
2	4	QUERRUBR	0.238	1252	37560
2	4	QUERCOCC	0.007	1009	30270
2	4	TILIAMER	0.174	1807	54210
2	4	TSUGCANA	0.191	508	15240
2	5	ACERRUBR	0.338	1165	34950
2	5	ACERSACC	0.802	1500	45000
2	5	BETUALLE	0.917	1381	41430
2	5	BETULENT	0.649	1381	41430
2	5	BETUPAPY	0.505	1477	44310
2	5	CARYCORD	0.352	1734	52020
2	5	FAGUGRAN	0.301	1254	37620
2	5	FRAXAMER	0.351	1330	39900
2	5	PINURESI	0.676	574	17220
2	5	PINUSTRO	0.856	1141	34230
2	5	POPUGRAN	0.852	1611	48330
2	5	POPUTREM	0.960	1364	40920
2	5	PRUNSERO	0.419	1604	48120
2	5	QUERALBA	0.440	1547	46410
2	5	QUERRUBR	0.835	1284	38520
2	5	QUERCOCC	0.000	1020	30600
2	5	TILIAMER	0.644	1902	57060
2	5	TSUGCANA	0.765	442	13260
2	6	ACERRUBR	0.257	1210	36300
2	6	ACERSACC	0.550	1531	45930
2	6	BETUALLE	0.476	1418	42540
2	6	BETULENT	0.425	1418	42540
2	6	BETUPAPY	0.190	1509	45270
2	6	CARYCORD	0.349	1733	51990
2	6	FAGUGRAN	0.248	1298	38940
2	6	FRAXAMER	0.295	1367	41010
2	6	PINURESI	0.383	639	19170
2	6	PINUSTRO	0.626	1212	36360
2	6	POPUGRAN	0.560	1635	49050
2	6	POPUTREM	0.613	1398	41940
2	6	PRUNSERO	0.386	1627	48810
2	6	QUERALBA	0.332	1570	47100
2	6	QUERRUBR	0.524	1324	39720
2	6	QUERCOCC	0.000	1061	31830
2	6	TILIAMER	0.452	1910	57300
2	6	TSUGCANA	0.447	506	15180
2	7	ACERRUBR	0.332	1217	36510
2	7	ACERSACC	0.756	1564	46920
2	7	BETUALLE	0.882	1437	43110
2	7	BETULENT	0.608	1437	43110
2	7	BETUPAPY	0.566	1541	46230
2	7	CARYCORD	0.238	1809	54270
2	7	FAGUGRAN	0.235	1306	39180
2	7	FRAXAMER	0.243	1386	41580
2	7	PINURESI	0.718	631	18930
2	7	PINUSTRO	0.819	1213	36390
2	7	POPUGRAN	0.818	1673	50190
2	7	POPUTREM	0.948	1422	42660
2	7	PRUNSERO	0.404	1671	50130
2	7	QUERALBA	0.313	1611	48330
2	7	QUERRUBR	0.816	1341	40230
2	7	QUERCOCC	0.000	1066	31980
2	7	TILIAMER	0.595	1979	59370
2	7	TSUGCANA	0.764	534	16020
2	8	ACERRUBR	0.293	1173	35190
2	8	ACERSACC	0.688	1508	45240
2	8	BETUALLE	0.844	1387	41610
2	8	BETULENT	0.600	1387	41610
2	8	BETUPAPY	0.563	1486	44580
2	8	CARYCORD	0.250	1740	52200
2	8	FAGUGRAN	0.245	1260	37800
2	8	FRAXAMER	0.252	1335	40050
2	8	PINURESI	0.675	572	17160
2	8	PINUSTRO	0.803	1157	34710
2	8	POPUGRAN	0.754	1616	48480
2	8	POPUTREM	0.952	1370	41100
2	8	PRUNSERO	0.359	1611	48330
2	8	QUERALBA	0.323	1553	46590
2	8	QUERRUBR	0.801	1288	38640
2	8	QUERCOCC	0.000	1023	30690
2	8	TILIAMER	0.545	1914	57420
2	8	TSUGCANA	0.702	469	14070
2	9	ACERRUBR	0.331	1149	34470
2	9	ACERSACC	0.770	1479	44370
2	9	BETUALLE	0.910	1360	40800
2	9	BETULENT	0.611	1360	40800
2	9	BETUPAPY	0.547	1457	43710
2	9	CARYCORD	0.276	1696	50880
2	9	FAGUGRAN	0.217	1234	37020
2	9	FRAXAMER	0.276	1309	39270
2	9	PINURESI	0.708	556	16680
2	9	PINUSTRO	0.830	1115	33450
2	9	POPUGRAN	0.827	1585	47550
2	9	POPUTREM	0.954	1343	40290
