LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.447	1215	36450
1	1	ACERSACC	0.907	1562	46860
1	1	BETUALLE	0.873	1435	43050
1	1	BETULENT	0.831	1435	43050
1	1	BETUPAPY	0.281	1541	46230
1	1	CARYCORD	0.470	1814	54420
1	1	FAGUGRAN	0.466	1304	39120
1	1	FRAXAMER	0.442	1386	41580
1	1	PINURESI	0.400	606	18180
1	1	PINUSTRO	0.934	1112	33360
1	1	POPUGRAN	0.933	1682	50460
1	1	POPUTREM	0.952	1424	42720
1	1	PRUNSERO	0.523	1669	50070
1	1	QUERALBA	0.525	1612	48360
1	1	QUERRUBR	0.923	1343	40290
1	1	QUERCOCC	0.038	1071	32130
1	1	TILIAMER	0.817	1969	59070
1	1	TSUGCANA	0.879	368	11040
1	2	ACERRUBR	0.389	1235	37050
1	2	ACERSACC	0.656	1537	46110
1	2	BETUALLE	0.543	1433	42990
1	2	BETULENT	0.590	1433	42990
1	2	BETUPAPY	0.080	1516	45480
1	2	CARYCORD	0.453	1704	51120
1	2	FAGUGRAN	0.356	1317	39510
1	2	FRAXAMER	0.378	1385	41550
1	2	PINURESI	0.138	674	20220
1	2	PINUSTRO	0.723	1191	35730
1	2	POPUGRAN	0.658	1632	48960
1	2	POPUTREM	0.697	1413	42390
1	2	PRUNSERO	0.493	1623	48690
1	2	QUERALBA	0.416	1571	47130
1	2	QUERRUBR	0.637	1342	40260
1	2	QUERCOCC	0.060	1093	32790
1	2	TILIAMER	0.604	1875	56250
1	2	TSUGCANA	0.595	436	13080
1	3	ACERRUBR	0.520	1283	38490
1	3	ACERSACC	0.974	1644	49320
1	3	BETUALLE	0.800	1511	45330
1	3	BETULENT	0.944	1511	45330
1	3	BETUPAPY	0.062	1622	48660
1	3	CARYCORD	0.601	1913	57390
1	3	FAGUGRAN	0.501	1372	41160
1	3	FRAXAMER	0.555	1462	43860
1	3	PINURESI	0.096	686	20580
1	3	PINUSTRO	0.982	1216	36480
1	3	POPUGRAN	0.981	1763	52890
1	3	POPUTREM	0.926	1500	45000
1	3	PRUNSERO	0.599	1755	52650
1	3	QUERALBA	0.646	1697	50910
1	3	QUERRUBR	0.974	1417	42510
1	3	QUERCOCC	0.051	1132	33960
1	3	TILIAMER	0.933	2068	62040
1	3	TSUGCANA	0.941	455	13650
1	4	ACERRUBR	0.090	1155	34650
1	4	ACERSACC	0.189	1433	42990
1	4	BETUALLE	0.134	1337	40110
1	4	BETULENT	0.119	1337	40110
1	4	BETUPAPY	0.081	1412	42360
1	4	CARYCORD	0.143	1577	47310
1	4	FAGUGRAN	0.080	1234	37020
1	4	FRAXAMER	0.129	1291	38730
1	4	PINURESI	0.166	633	18990
1	4	PINUSTRO	0.212	1095	32850
1	4	POPUGRAN	0.188	1522	45660
1	4	POPUTREM	0.205	1317	39510
1	4	PRUNSERO	0.146	1511	45330
1	4	QUERALBA	0.134	1461	43830
1	4	QUERRUBR	0.163	1250	37500
1	4	QUERCOCC	0.000	1023	30690
1	4	TILIAMER	0.142	1736	52080
1	4	TSUGCANA	0.121	443	13290
1	5	ACERRUBR	0.453	1228	36840
1	5	ACERSACC	0.933	1575	47250
1	5	BETUALLE	0.910	1448	43440
1	5	BETULENT	0.865	1448	43440
1	5	BETUPAPY	0.236	1555	46650
1	5	CARYCORD	0.462	1826	54780
1	5	FAGUGRAN	0.382	1315	39450
1	5	FRAXAMER	0.435	1399	41970
1	5	PINURESI	0.353	621	18630
1	5	PINUSTRO	0.955	1135	34050
1	5	POPUGRAN	0.954	1695	50850
1	5	POPUTREM	0.967	1437	43110
1	5	PRUNSERO	0.530	1683	50490
1	5	QUERALBA	0.519	1625	48750
1	5	QUERRUBR	0.938	1355	40650
1	5	QUERCOCC	0.024	1080	32400
1	5	TILIAMER	0.849	1986	59580
1	5	TSUGCANA	0.892	395	11850
1	6	ACERRUBR	0.372	1259	37770
1	6	ACERSACC	0.684	1571	47130
1	6	BETUALLE	0.487	1463	43890
1	6	BETULENT	0.538	1463	43890
1	6	BETUPAPY	0.115	1549	46470
1	6	CARYCORD	0.547	1748	52440
1	6	FAGUGRAN	0.372	1343	40290
1	6	FRAXAMER	0.484	1414	42420
1	6	PINURESI	0.173	697	20910
1	6	PINUSTRO	0.738	1231	36930
1	6	POPUGRAN	0.688	1668	50040
1	6	POPUTREM	0.698	1444	43320
1	6	PRUNSERO	0.537	1661	49830
1	6	QUERALBA	0.494	1607	48210
1	6	QUERRUBR	0.629	1371	41130
1	6	QUERCOCC	0.099	1115	33450
1	6	TILIAMER	0.572	1919	57570
1	6	TSUGCANA	0.559	478	14340
1	7	ACERRUBR	0.507	1287	38610
1	7	ACERSACC	0.918	1649	49470
1	7	BETUALLE	0.727	1516	45480
1	7	BETULENT	0.861	1516	45480
1	7	BETUPAPY	0.154	1629	48870
1	7	CARYCORD	0.563	1913	57390
1	7	FAGUGRAN	0.457	1377	41310
1	7	FRAXAMER	0.522	1467	44010
1	7	PINURESI	0.212	697	20910
1	7	PINUSTRO	0.935	1242	37260
1	7	POPUGRAN	0.931	1770	53100
1	7	POPUTREM	0.889	1506	45180
1	7	PRUNSERO	0.564	1762	52860
1	7	QUERALBA	0.608	1702	51060
1	7	QUERRUBR	0.924	1421	42630
1	7	QUERCOCC	0.063	1134	34020
1	7	TILIAMER	0.827	2075	62250
1	7	TSUGCANA	0.847	494	14820
1	8	ACERRUBR	0.439	1240	37200
1	8	ACERSACC	0.877	1590	47700
1	8	BETUALLE	0.817	1462	43860
1	8	BETULENT	0.854	1462	43860
1	8	BETUPAPY	0.249	1569	47070
1	8	CARYCORD	0.472	1844	55320
1	8	FAGUGRAN	0.365	1327	39810
1	8	FRAXAMER	0.444	1411	42330
1	8	PINURESI	0.365	638	19140
1	8	PINUSTRO	0.945	1161	34830
1	8	POPUGRAN	0.897	1709	51270
1	8	POPUTREM	0.950	1448	43440
1	8	PRUNSERO	0.512	1698	50940
1	8	QUERALBA	0.527	1640	49200
1	8	QUERRUBR	0.933	1367	41010
1	8	QUERCOCC	0.006	1089	32670
1	8	TILIAMER	0.801	2006	60180
1	8	TSUGCANA	0.848	430	12900
1	9	ACERRUBR	0.492	1213	36390
1	9	ACERSACC	0.917	1549	46470
1	9	BETUALLE	0.794	1428	42840
1	9	BETULENT	0.855	1428	42840
1	9	BETUPAPY	0.161	1527	45810
1	9	CARYCORD	0.433	1759	52770
1	9	FAGUGRAN	0.395	1298	38940
1	9	FRAXAMER	0.406	1379	41370
1	9	PINURESI	0.227	602	18060
1	9	PINUSTRO	0.936	1109	33270
1	9	POPUGRAN	0.932	1660	49800
1	9	POPUTREM	0.913	1415	42450
1	9	PRUNSERO	0.536	1648	49440
1	9	QUERALBA	0.479	1593	47790
1	9	QUERRUBR	0.920	1337	40110
1	9	QUERCOCC	0.037	1067	32010
1	9	TILIAMER	0.801	1925	57750
1	9	TSUGCANA	0.831	364	10920
1	10	ACERRUBR	0.387	1240	37200
1	10	ACERSACC	0.734	1557	46710
1	10	BETUALLE	0.503	1447	43410
1	10	BETULENT	0.750	1447	43410
1	10	BETUPAPY	0.060	1535	46050
1	10	CARYCORD	0.461	1738	52140
1	10	FAGUGRAN	0.289	1325	39750
1	10	FRAXAMER	0.420	1400	42000
1	10	PINURESI	0.082	662	19860
1	10	PINUSTRO	0.853	1184	35520
1	10	POPUGRAN	0.735	1659	49770
1	10	POPUTREM	0.788	1429	42870
1	10	PRUNSERO	0.515	1649	49470
1	10	QUERALBA	0.438	1595	47850
1	10	QUERRUBR	0.802	1356	40680
1	10	QUERCOCC	0.077	1098	32940
1	10	TILIAMER	0.669	1909	57270
1	10	TSUGCANA	0.657	423	12690
1	13	ACERRUBR	0.076	1182	35460
1	13	ACERSACC	0.297	1462	43860
1	13	BETUALLE	0.193	1366	40980
1	13	BETULENT	0.141	1366	40980
1	13	BETUPAPY	0.080	1440	43200
1	13	CARYCORD	0.208	1613	48390
1	13	FAGUGRAN	0.083	1260	37800
1	13	FRAXAMER	0.168	1317	39510
1	13	PINURESI	0.160	663	19890
1	13	PINUSTRO	0.353	1146	34380
1	13	POPUGRAN	0.299	1552	46560
1	13	POPUTREM	0.348	1344	40320
1	13	PRUNSERO	0.269	1541	46230
1	13	QUERALBA	0.124	1490	44700
1	13	QUERRUBR	0.242	1276	38280
1	13	QUERCOCC	0.010	1046	31380
1	13	TILIAMER	0.175	1781	53430
1	13	TSUGCANA	0.150	468	14040
1	14	ACERRUBR	0.303	1235	37050
1	14	ACERSACC	0.573	1542	46260
1	14	BETUALLE	0.501	1434	43020
1	14	BETULENT	0.471	1434	43020
1	14	BETUPAPY	0.127	1518	45540
1	14	CARYCORD	0.393	1711	51330
1	14	FAGUGRAN	0.312	1319	39570
1	14	FRAXAMER	0.335	1386	41580
1	14	PINURESI	0.206	676	20280
1	14	PINUSTRO	0.655	1200	36000
1	14	POPUGRAN	0.582	1637	49110
1	14	POPUTREM	0.645	1415	42450
1	14	PRUNSERO	0.432	1630	48900
1	14	QUERALBA	0.359	1575	47250
1	14	QUERRUBR	0.544	1341	40230
1	14	QUERCOCC	0.019	1092	32760
1	14	TILIAMER	0.485	1886	56580
1	14	TSUGCANA	0.496	480	14400
1	15	ACERRUBR	0.389	1240	37200
1	15	ACERSACC	0.779	1545	46350
1	15	BETUALLE	0.703	1440	43200
1	15	BETULENT	0.738	1440	43200
1	15	BETUPAPY	0.127	1524	45720
1	15	CARYCORD	0.442	1712	51360
1	15	FAGUGRAN	0.375	1323	39690
1	15	FRAXAMER	0.405	1391	41730
1	15	PINURESI	0.190	676	20280
1	15	PINUSTRO	0.854	1204	36120
1	15	POPUGRAN	0.788	1642	49260
1	15	POPUTREM	0.851	1419	42570
1	15	PRUNSERO	0.503	1635	49050
1	15	QUERALBA	0.447	1580	47400
1	15	QUERRUBR	0.805	1348	40440
1	15	QUERCOCC	0.059	1095	32850
1	15	TILIAMER	0.705	1890	56700
1	15	TSUGCANA	0.712	484	14520
1	16	ACERRUBR	0.390	1226	36780
1	16	ACERSACC	0.721	1571	47130
1	16	BETUALLE	0.616	1445	43350
1	16	BETULENT	0.659	1445	43350
1	16	BETUPAPY	0.331	1551	46530
1	16	CARYCORD	0.365	1803	54090
1	16	FAGUGRAN	0.351	1312	39360
1	16	FRAXAMER	0.346	1395	41850
1	16	PINURESI	0.419	622	18660
1	16	PINUSTRO	0.783	1143	34290
1	16	POPUGRAN	0.745	1686	50580
1	16	POPUTREM	0.846	1432	42960
1	16	PRUNSERO	0.457	1675	50250
1	16	QUERALBA	0.409	1617	48510
1	16	QUERRUBR	0.780	1351	40530
1	16	QUERCOCC	0.020	1076	32280
1	16	TILIAMER	0.646	1969	59070
1	16	TSUGCANA	0.712	415	12450
2	1	ACERRUBR	0.493	1120	33600
2	1	ACERSACC	0.963	1445	43350
2	1	BETUALLE	0.854	1329	39870
2	1	BETULENT	0.918	1329	39870
2	1	BETUPAPY	0.131	1424	42720
2	1	CARYCORD	0.539	1670	50100
2	1	FAGUGRAN	0.529	1206	36180
2	1	FRAXAMER	0.500	1280	38400
2	1	PINURESI	0.198	541	16230
2	1	PINUSTRO	0.975	1046	31380
2	1	POPUGRAN	0.975	1557	46710
2	1	POPUTREM	0.947	1313	39390
2	1	PRUNSERO	0.572	1545	46350
2	1	QUERALBA	0.588	1489	44670
2	1	QUERRUBR	0.962	1238	37140
2	1	QUERCOCC	0.076	981	29430
2	1	TILIAMER	0.905	1831	54930
2	1	TSUGCANA	0.923	343	10290
2	2	ACERRUBR	0.358	1150	34500
2	2	ACERSACC	0.650	1439	43170
2	2	BETUALLE	0.480	1338	40140
2	2	BETULENT	0.524	1338	40140
2	2	BETUPAPY	0.045	1418	42540
2	2	CARYCORD	0.553	1600	48000
2	2	FAGUGRAN	0.407	1229	36870
2	2	FRAXAMER	0.465	1291	38730
2	2	PINURESI	0.113	606	18180
2	2	PINUSTRO	0.714	1100	33000
2	2	POPUGRAN	0.652	1532	45960
2	2	POPUTREM	0.674	1319	39570
2	2	PRUNSERO	0.527	1524	45720
2	2	QUERALBA	0.498	1472	44160
2	2	QUERRUBR	0.613	1250	37500
2	2	QUERCOCC	0.116	1015	30450
2	2	TILIAMER	0.565	1768	53040
2	2	TSUGCANA	0.532	378	11340
2	3	ACERRUBR	0.594	1191	35730
2	3	ACERSACC	0.956	1531	45930
2	3	BETUALLE	0.545	1407	42210
2	3	BETULENT	0.953	1407	42210
2	3	BETUPAPY	0.027	1510	45300
2	3	CARYCORD	0.695	1774	53220
2	3	FAGUGRAN	0.672	1277	38310
2	3	FRAXAMER	0.635	1358	40740
2	3	PINURESI	0.042	623	18690
2	3	PINUSTRO	0.959	1144	34320
2	3	POPUGRAN	0.960	1642	49260
2	3	POPUTREM	0.822	1393	41790
2	3	PRUNSERO	0.674	1635	49050
2	3	QUERALBA	0.722	1578	47340
2	3	QUERRUBR	0.979	1314	39420
2	3	QUERCOCC	0.233	1046	31380
2	3	TILIAMER	0.956	1935	58050
2	3	TSUGCANA	0.970	428	12840
2	4	ACERRUBR	0.008	1113	33390
2	4	ACERSACC	0.185	1401	42030
2	4	BETUALLE	0.021	1301	39030
2	4	BETULENT	0.013	1301	39030
2	4	BETUPAPY	0.079	1379	41370
2	4	CARYCORD	0.260	1564	46920
2	4	FAGUGRAN	0.021	1193	35790
2	4	FRAXAMER	0.191	1253	37590
2	4	PINURESI	0.243	577	17310
2	4	PINUSTRO	0.282	1052	31560
2	4	POPUGRAN	0.182	1496	44880
2	4	POPUTREM	0.260	1280	38400
2	4	PRUNSERO	0.245	1484	44520
2	4	QUERALBA	0.062	1431	42930
2	4	QUERRUBR	0.085	1211	36330
2	4	QUERCOCC	0.005	979	29370
2	4	TILIAMER	0.021	1735	52050
2	4	TSUGCANA	0.014	424	12720
2	5	ACERRUBR	0.440	1128	33840
2	5	ACERSACC	0.904	1453	43590
2	5	BETUALLE	0.879	1335	40050
2	5	BETULENT	0.824	1335	40050
2	5	BETUPAPY	0.308	1432	42960
2	5	CARYCORD	0.491	1677	50310
2	5	FAGUGRAN	0.490	1212	36360
2	5	FRAXAMER	0.466	1286	38580
2	5	PINURESI	0.447	545	16350
2	5	PINUSTRO	0.930	1064	31920
2	5	POPUGRAN	0.929	1563	46890
2	5	POPUTREM	0.952	1320	39600
2	5	PRUNSERO	0.516	1553	46590
2	5	QUERALBA	0.559	1496	44880
2	5	QUERRUBR	0.917	1242	37260
2	5	QUERCOCC	0.057	986	29580
2	5	TILIAMER	0.810	1842	55260
2	5	TSUGCANA	0.873	366	10980
2	6	ACERRUBR	0.301	1173	35190
2	6	ACERSACC	0.635	1475	44250
2	6	BETUALLE	0.443	1369	41070
2	6	BETULENT	0.447	1369	41070
2	6	BETUPAPY	0.102	1453	43590
2	6	CARYCORD	0.524	1647	49410
2	6	FAGUGRAN	0.367	1256	37680
2	6	FRAXAMER	0.459	1321	39630
2	6	PINURESI	0.163	630	18900
2	6	PINUSTRO	0.700	1149	34470
2	6	POPUGRAN	0.636	1568	47040
2	6	POPUTREM	0.681	1350	40500
2	6	PRUNSERO	0.513	1562	46860
2	6	QUERALBA	0.430	1510	45300
2	6	QUERRUBR	0.545	1277	38310
2	6	QUERCOCC	0.095	1034	31020
2	6	TILIAMER	0.483	1820	54600
2	6	TSUGCANA	0.457	448	13440
2	7	ACERRUBR	0.476	1192	35760
2	7	ACERSACC	0.905	1532	45960
2	7	BETUALLE	0.806	1410	42300
2	7	BETULENT	0.828	1410	42300
2	7	BETUPAPY	0.157	1511	45330
2	7	CARYCORD	0.536	1771	53130
2	7	FAGUGRAN	0.481	1280	38400
2	7	FRAXAMER	0.500	1358	40740
2	7	PINURESI	0.221	621	18630
2	7	PINUSTRO	0.927	1151	34530
2	7	POPUGRAN	0.921	1644	49320
2	7	POPUTREM	0.917	1394	41820
2	7	PRUNSERO	0.570	1637	49110
2	7	QUERALBA	0.576	1579	47370
2	7	QUERRUBR	0.902	1314	39420
2	7	QUERCOCC	0.090	1045	31350
2	7	TILIAMER	0.829	1939	58170
2	7	TSUGCANA	0.853	473	14190
2	8	ACERRUBR	0.387	1143	34290
2	8	ACERSACC	0.845	1470	44100
2	8	BETUALLE	0.915	1354	40620
2	8	BETULENT	0.729	1354	40620
2	8	BETUPAPY	0.407	1448	43440
2	8	CARYCORD	0.418	1697	50910
2	8	FAGUGRAN	0.426	1228	36840
2	8	FRAXAMER	0.407	1304	39120
2	8	PINURESI	0.546	563	16890
2	8	PINUSTRO	0.888	1087	32610
2	8	POPUGRAN	0.887	1582	47460
2	8	POPUTREM	0.965	1336	40080
2	8	PRUNSERO	0.462	1571	47130
2	8	QUERALBA	0.501	1514	45420
2	8	QUERRUBR	0.877	1256	37680
2	8	QUERCOCC	0.022	996	29880
2	8	TILIAMER	0.715	1866	55980
2	8	TSUGCANA	0.825	410	12300
2	9	ACERRUBR	0.496	1107	33210
2	9	ACERSACC	0.941	1422	42660
2	9	BETUALLE	0.819	1308	39240
2	9	BETULENT	0.892	1308	39240
2	9	BETUPAPY	0.140	1401	42030
2	9	CARYCORD	0.540	1622	48660
2	9	FAGUGRAN	0.530	1189	35670
2	9	FRAXAMER	0.502	1260	37800
2	9	PINURESI	0.208	521	15630
2	9	PINUSTRO	0.955	1010	30300
2	9	POPUGRAN	0.952	1530	45900
2	9	POPUTREM	0.925	1293	38790
