LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.478	1186	35580
1	1	ACERSACC	0.921	1528	45840
1	1	BETUALLE	0.798	1405	42150
1	1	BETULENT	0.926	1405	42150
1	1	BETUPAPY	0.118	1507	45210
1	1	CARYCORD	0.463	1771	53130
1	1	FAGUGRAN	0.397	1276	38280
1	1	FRAXAMER	0.429	1355	40650
1	1	PINURESI	0.183	624	18720
1	1	PINUSTRO	0.978	1158	34740
1	1	POPUGRAN	0.931	1645	49350
1	1	POPUTREM	0.944	1390	41700
1	1	PRUNSERO	0.525	1633	48990
1	1	QUERALBA	0.502	1576	47280
1	1	QUERRUBR	0.966	1310	39300
1	1	QUERCOCC	0.035	1042	31260
1	1	TILIAMER	0.827	1933	57990
1	1	TSUGCANA	0.838	405	12150
1	2	ACERRUBR	0.427	1243	37290
1	2	ACERSACC	0.761	1584	47520
1	2	BETUALLE	0.610	1462	43860
1	2	BETULENT	0.694	1462	43860
1	2	BETUPAPY	0.084	1564	46920
1	2	CARYCORD	0.493	1813	54390
1	2	FAGUGRAN	0.370	1331	39930
1	2	FRAXAMER	0.447	1412	42360
1	2	PINURESI	0.129	691	20730
1	2	PINUSTRO	0.794	1235	37050
1	2	POPUGRAN	0.769	1696	50880
1	2	POPUTREM	0.784	1447	43410
1	2	PRUNSERO	0.523	1688	50640
1	2	QUERALBA	0.502	1631	48930
1	2	QUERRUBR	0.747	1366	40980
1	2	QUERCOCC	0.034	1096	32880
1	2	TILIAMER	0.704	1979	59370
1	2	TSUGCANA	0.699	450	13500
1	3	ACERRUBR	0.460	1264	37920
1	3	ACERSACC	0.902	1622	48660
1	3	BETUALLE	0.811	1491	44730
1	3	BETULENT	0.853	1491	44730
1	3	BETUPAPY	0.160	1601	48030
1	3	CARYCORD	0.444	1887	56610
1	3	FAGUGRAN	0.415	1353	40590
1	3	FRAXAMER	0.413	1440	43200
1	3	PINURESI	0.218	705	21150
1	3	PINUSTRO	0.917	1262	37860
1	3	POPUGRAN	0.916	1741	52230
1	3	POPUTREM	0.948	1479	44370
1	3	PRUNSERO	0.534	1731	51930
1	3	QUERALBA	0.487	1673	50190
1	3	QUERRUBR	0.905	1397	41910
1	3	QUERCOCC	0.036	1115	33450
1	3	TILIAMER	0.840	2044	61320
1	3	TSUGCANA	0.868	478	14340
1	4	ACERRUBR	0.158	1203	36090
1	4	ACERSACC	0.458	1524	45720
1	4	BETUALLE	0.424	1409	42270
1	4	BETULENT	0.311	1409	42270
1	4	BETUPAPY	0.239	1502	45060
1	4	CARYCORD	0.330	1727	51810
1	4	FAGUGRAN	0.191	1288	38640
1	4	FRAXAMER	0.267	1358	40740
1	4	PINURESI	0.365	660	19800
1	4	PINUSTRO	0.566	1202	36060
1	4	POPUGRAN	0.471	1628	48840
1	4	POPUTREM	0.680	1390	41700
1	4	PRUNSERO	0.375	1620	48600
1	4	QUERALBA	0.262	1563	46890
1	4	QUERRUBR	0.433	1314	39420
1	4	QUERCOCC	0.003	1056	31680
1	4	TILIAMER	0.341	1903	57090
1	4	TSUGCANA	0.352	504	15120
1	5	ACERRUBR	0.440	1191	35730
1	5	ACERSACC	0.873	1530	45900
1	5	BETUALLE	0.805	1406	42180
1	5	BETULENT	0.858	1406	42180
1	5	BETUPAPY	0.198	1508	45240
1	5	CARYCORD	0.497	1771	53130
1	5	FAGUGRAN	0.443	1277	38310
1	5	FRAXAMER	0.468	1356	40680
1	5	PINURESI	0.272	623	18690
1	5	PINUSTRO	0.944	1169	35070
1	5	POPUGRAN	0.894	1645	49350
1	5	POPUTREM	0.942	1391	41730
1	5	PRUNSERO	0.514	1634	49020
1	5	QUERALBA	0.555	1576	47280
1	5	QUERRUBR	0.935	1311	39330
1	5	QUERCOCC	0.059	1042	31260
1	5	TILIAMER	0.798	1936	58080
1	5	TSUGCANA	0.847	430	12900
1	6	ACERRUBR	0.392	1266	37980
1	6	ACERSACC	0.694	1611	48330
1	6	BETUALLE	0.477	1486	44580
1	6	BETULENT	0.575	1486	44580
1	6	BETUPAPY	0.081	1590	47700
1	6	CARYCORD	0.574	1843	55290
1	6	FAGUGRAN	0.449	1351	40530
1	6	FRAXAMER	0.508	1436	43080
1	6	PINURESI	0.136	710	21300
1	6	PINUSTRO	0.755	1271	38130
1	6	POPUGRAN	0.694	1721	51630
1	6	POPUTREM	0.712	1469	44070
1	6	PRUNSERO	0.557	1716	51480
1	6	QUERALBA	0.512	1657	49710
1	6	QUERRUBR	0.657	1391	41730
1	6	QUERCOCC	0.149	1116	33480
1	6	TILIAMER	0.595	2011	60330
1	6	TSUGCANA	0.585	498	14940
1	7	ACERRUBR	0.448	1256	37680
1	7	ACERSACC	0.859	1611	48330
1	7	BETUALLE	0.739	1481	44430
1	7	BETULENT	0.868	1481	44430
1	7	BETUPAPY	0.157	1589	47670
1	7	CARYCORD	0.485	1873	56190
1	7	FAGUGRAN	0.446	1345	40350
1	7	FRAXAMER	0.451	1429	42870
1	7	PINURESI	0.209	695	20850
1	7	PINUSTRO	0.921	1253	37590
1	7	POPUGRAN	0.870	1730	51900
1	7	POPUTREM	0.936	1470	44100
1	7	PRUNSERO	0.519	1721	51630
1	7	QUERALBA	0.529	1661	49830
1	7	QUERRUBR	0.912	1387	41610
1	7	QUERCOCC	0.066	1102	33060
1	7	TILIAMER	0.808	2034	61020
1	7	TSUGCANA	0.830	521	15630
1	8	ACERRUBR	0.409	1187	35610
1	8	ACERSACC	0.863	1527	45810
1	8	BETUALLE	0.877	1405	42150
1	8	BETULENT	0.828	1405	42150
1	8	BETUPAPY	0.276	1505	45150
1	8	CARYCORD	0.406	1770	53100
1	8	FAGUGRAN	0.318	1276	38280
1	8	FRAXAMER	0.386	1356	40680
1	8	PINURESI	0.395	616	18480
1	8	PINUSTRO	0.938	1177	35310
1	8	POPUGRAN	0.889	1643	49290
1	8	POPUTREM	0.972	1391	41730
1	8	PRUNSERO	0.482	1632	48960
1	8	QUERALBA	0.465	1573	47190
1	8	QUERRUBR	0.921	1310	39300
1	8	QUERCOCC	0.000	1042	31260
1	8	TILIAMER	0.769	1934	58020
1	8	TSUGCANA	0.827	475	14250
1	9	ACERRUBR	0.435	1163	34890
1	9	ACERSACC	0.868	1495	44850
1	9	BETUALLE	0.814	1374	41220
1	9	BETULENT	0.849	1374	41220
1	9	BETUPAPY	0.228	1473	44190
1	9	CARYCORD	0.442	1719	51570
1	9	FAGUGRAN	0.370	1248	37440
1	9	FRAXAMER	0.416	1324	39720
1	9	PINURESI	0.329	596	17880
1	9	PINUSTRO	0.940	1136	34080
1	9	POPUGRAN	0.889	1607	48210
1	9	POPUTREM	0.942	1359	40770
1	9	PRUNSERO	0.480	1596	47880
1	9	QUERALBA	0.495	1538	46140
1	9	QUERRUBR	0.927	1280	38400
1	9	QUERCOCC	0.022	1016	30480
1	9	TILIAMER	0.744	1887	56610
1	9	TSUGCANA	0.790	395	11850
1	10	ACERRUBR	0.360	1231	36930
1	10	ACERSACC	0.678	1570	47100
1	10	BETUALLE	0.523	1447	43410
1	10	BETULENT	0.732	1447	43410
1	10	BETUPAPY	0.113	1549	46470
1	10	CARYCORD	0.386	1803	54090
1	10	FAGUGRAN	0.317	1317	39510
1	10	FRAXAMER	0.341	1398	41940
1	10	PINURESI	0.173	673	20190
1	10	PINUSTRO	0.852	1206	36180
1	10	POPUGRAN	0.684	1684	50520
1	10	POPUTREM	0.807	1433	42990
1	10	PRUNSERO	0.464	1674	50220
1	10	QUERALBA	0.350	1617	48510
1	10	QUERRUBR	0.776	1353	40590
1	10	QUERCOCC	0.066	1082	32460
1	10	TILIAMER	0.610	1969	59070
1	10	TSUGCANA	0.614	428	12840
1	13	ACERRUBR	0.266	1222	36660
1	13	ACERSACC	0.563	1550	46500
1	13	BETUALLE	0.423	1434	43020
1	13	BETULENT	0.425	1434	43020
1	13	BETUPAPY	0.124	1528	45840
1	13	CARYCORD	0.389	1766	52980
1	13	FAGUGRAN	0.277	1308	39240
1	13	FRAXAMER	0.345	1383	41490
1	13	PINURESI	0.199	681	20430
1	13	PINUSTRO	0.615	1218	36540
1	13	POPUGRAN	0.570	1655	49650
1	13	POPUTREM	0.597	1415	42450
1	13	PRUNSERO	0.422	1649	49470
1	13	QUERALBA	0.331	1592	47760
1	13	QUERRUBR	0.508	1339	40170
1	13	QUERCOCC	0.022	1076	32280
1	13	TILIAMER	0.439	1936	58080
1	13	TSUGCANA	0.438	490	14700
1	14	ACERRUBR	0.382	1234	37020
1	14	ACERSACC	0.693	1571	47130
1	14	BETUALLE	0.598	1447	43410
1	14	BETULENT	0.597	1447	43410
1	14	BETUPAPY	0.122	1550	46500
1	14	CARYCORD	0.442	1794	53820
1	14	FAGUGRAN	0.355	1318	39540
1	14	FRAXAMER	0.405	1397	41910
1	14	PINURESI	0.167	674	20220
1	14	PINUSTRO	0.726	1226	36780
1	14	POPUGRAN	0.697	1677	50310
1	14	POPUTREM	0.832	1433	42990
1	14	PRUNSERO	0.472	1673	50190
1	14	QUERALBA	0.457	1614	48420
1	14	QUERRUBR	0.660	1354	40620
1	14	QUERCOCC	0.019	1085	32550
1	14	TILIAMER	0.619	1967	59010
1	14	TSUGCANA	0.601	503	15090
1	15	ACERRUBR	0.366	1221	36630
1	15	ACERSACC	0.818	1556	46680
1	15	BETUALLE	0.733	1435	43050
1	15	BETULENT	0.722	1435	43050
1	15	BETUPAPY	0.217	1532	45960
1	15	CARYCORD	0.464	1772	53160
1	15	FAGUGRAN	0.345	1307	39210
1	15	FRAXAMER	0.436	1383	41490
1	15	PINURESI	0.322	660	19800
1	15	PINUSTRO	0.893	1215	36450
1	15	POPUGRAN	0.830	1664	49920
1	15	POPUTREM	0.898	1421	42630
1	15	PRUNSERO	0.501	1653	49590
1	15	QUERALBA	0.500	1595	47850
1	15	QUERRUBR	0.837	1342	40260
1	15	QUERCOCC	0.010	1073	32190
1	15	TILIAMER	0.701	1947	58410
1	15	TSUGCANA	0.701	507	15210
1	16	ACERRUBR	0.406	1175	35250
1	16	ACERSACC	0.889	1512	45360
1	16	BETUALLE	0.951	1389	41670
1	16	BETULENT	0.790	1389	41670
1	16	BETUPAPY	0.351	1490	44700
1	16	CARYCORD	0.446	1744	52320
1	16	FAGUGRAN	0.362	1261	37830
1	16	FRAXAMER	0.429	1339	40170
1	16	PINURESI	0.503	603	18090
1	16	PINUSTRO	0.922	1165	34950
1	16	POPUGRAN	0.922	1624	48720
1	16	POPUTREM	0.981	1373	41190
1	16	PRUNSERO	0.482	1615	48450
1	16	QUERALBA	0.523	1555	46650
1	16	QUERRUBR	0.904	1292	38760
1	16	QUERCOCC	0.004	1025	30750
1	16	TILIAMER	0.773	1914	57420
1	16	TSUGCANA	0.851	456	13680
2	1	ACERRUBR	0.375	1190	35700
2	1	ACERSACC	0.787	1533	45990
2	1	BETUALLE	0.802	1409	42270
2	1	BETULENT	0.699	1409	42270
2	1	BETUPAPY	0.346	1511	45330
2	1	CARYCORD	0.284	1773	53190
2	1	FAGUGRAN	0.188	1279	38370
2	1	FRAXAMER	0.271	1358	40740
2	1	PINURESI	0.429	607	18210
2	1	PINUSTRO	0.818	1133	33990
2	1	POPUGRAN	0.818	1649	49470
2	1	POPUTREM	0.962	1394	41820
2	1	PRUNSERO	0.395	1639	49170
2	1	QUERALBA	0.327	1579	47370
2	1	QUERRUBR	0.808	1313	39390
2	1	QUERCOCC	0.002	1044	31320
2	1	TILIAMER	0.614	1940	58200
2	1	TSUGCANA	0.682	423	12690
2	2	ACERRUBR	0.386	1243	37290
2	2	ACERSACC	0.671	1573	47190
2	2	BETUALLE	0.542	1456	43680
2	2	BETULENT	0.628	1456	43680
2	2	BETUPAPY	0.165	1551	46530
2	2	CARYCORD	0.318	1780	53400
2	2	FAGUGRAN	0.291	1328	39840
2	2	FRAXAMER	0.299	1405	42150
2	2	PINURESI	0.209	670	20100
2	2	PINUSTRO	0.772	1188	35640
2	2	POPUGRAN	0.678	1678	50340
2	2	POPUTREM	0.800	1438	43140
2	2	PRUNSERO	0.452	1670	50100
2	2	QUERALBA	0.350	1613	48390
2	2	QUERRUBR	0.712	1360	40800
2	2	QUERCOCC	0.050	1094	32820
2	2	TILIAMER	0.601	1953	58590
2	2	TSUGCANA	0.599	487	14610
2	3	ACERRUBR	0.304	1263	37890
2	3	ACERSACC	0.608	1620	48600
2	3	BETUALLE	0.566	1490	44700
2	3	BETULENT	0.693	1490	44700
2	3	BETUPAPY	0.218	1598	47940
2	3	CARYCORD	0.286	1879	56370
2	3	FAGUGRAN	0.233	1352	40560
2	3	FRAXAMER	0.268	1438	43140
2	3	PINURESI	0.277	680	20400
2	3	PINUSTRO	0.762	1208	36240
2	3	POPUGRAN	0.620	1738	52140
2	3	POPUTREM	0.960	1476	44280
2	3	PRUNSERO	0.355	1730	51900
2	3	QUERALBA	0.320	1670	50100
2	3	QUERRUBR	0.751	1392	41760
2	3	QUERCOCC	0.021	1110	33300
2	3	TILIAMER	0.559	2044	61320
2	3	TSUGCANA	0.585	489	14670
2	4	ACERRUBR	0.159	1174	35220
2	4	ACERSACC	0.415	1478	44340
2	4	BETUALLE	0.368	1371	41130
2	4	BETULENT	0.337	1371	41130
2	4	BETUPAPY	0.394	1455	43650
2	4	CARYCORD	0.155	1655	49650
2	4	FAGUGRAN	0.067	1257	37710
2	4	FRAXAMER	0.137	1320	39600
2	4	PINURESI	0.513	636	19080
2	4	PINUSTRO	0.566	1157	34710
2	4	POPUGRAN	0.430	1576	47280
2	4	POPUTREM	0.684	1348	40440
2	4	PRUNSERO	0.226	1567	47010
2	4	QUERALBA	0.107	1513	45390
2	4	QUERRUBR	0.445	1276	38280
2	4	QUERCOCC	0.004	1030	30900
2	4	TILIAMER	0.224	1834	55020
2	4	TSUGCANA	0.251	514	15420
2	5	ACERRUBR	0.321	1194	35820
2	5	ACERSACC	0.724	1536	46080
2	5	BETUALLE	0.812	1411	42330
2	5	BETULENT	0.623	1411	42330
2	5	BETUPAPY	0.452	1513	45390
2	5	CARYCORD	0.181	1772	53160
2	5	FAGUGRAN	0.129	1281	38430
2	5	FRAXAMER	0.178	1360	40800
2	5	PINURESI	0.527	612	18360
2	5	PINUSTRO	0.760	1150	34500
2	5	POPUGRAN	0.759	1651	49530
2	5	POPUTREM	0.984	1394	41820
2	5	PRUNSERO	0.345	1641	49230
2	5	QUERALBA	0.220	1582	47460
2	5	QUERRUBR	0.746	1315	39450
2	5	QUERCOCC	0.000	1043	31290
2	5	TILIAMER	0.546	1943	58290
2	5	TSUGCANA	0.622	449	13470
2	6	ACERRUBR	0.240	1255	37650
2	6	ACERSACC	0.537	1591	47730
2	6	BETUALLE	0.496	1471	44130
2	6	BETULENT	0.502	1471	44130
2	6	BETUPAPY	0.279	1568	47040
2	6	CARYCORD	0.313	1805	54150
2	6	FAGUGRAN	0.218	1343	40290
2	6	FRAXAMER	0.281	1419	42570
2	6	PINURESI	0.275	686	20580
2	6	PINUSTRO	0.659	1219	36570
2	6	POPUGRAN	0.548	1697	50910
2	6	POPUTREM	0.847	1453	43590
2	6	PRUNSERO	0.346	1690	50700
2	6	QUERALBA	0.299	1633	48990
2	6	QUERRUBR	0.587	1375	41250
2	6	QUERCOCC	0.000	1105	33150
2	6	TILIAMER	0.451	1977	59310
2	6	TSUGCANA	0.460	510	15300
2	7	ACERRUBR	0.238	1250	37500
2	7	ACERSACC	0.512	1605	48150
2	7	BETUALLE	0.543	1477	44310
2	7	BETULENT	0.716	1477	44310
2	7	BETUPAPY	0.386	1583	47490
2	7	CARYCORD	0.182	1857	55710
2	7	FAGUGRAN	0.134	1341	40230
2	7	FRAXAMER	0.178	1424	42720
2	7	PINURESI	0.540	675	20250
2	7	PINUSTRO	0.854	1223	36690
2	7	POPUGRAN	0.536	1722	51660
2	7	POPUTREM	0.958	1461	43830
2	7	PRUNSERO	0.240	1715	51450
2	7	QUERALBA	0.221	1654	49620
2	7	QUERRUBR	0.842	1377	41310
2	7	QUERCOCC	0.000	1095	32850
2	7	TILIAMER	0.369	2027	60810
2	7	TSUGCANA	0.419	533	15990
2	8	ACERRUBR	0.274	1197	35910
2	8	ACERSACC	0.597	1539	46170
2	8	BETUALLE	0.645	1416	42480
2	8	BETULENT	0.620	1416	42480
2	8	BETUPAPY	0.346	1518	45540
2	8	CARYCORD	0.271	1779	53370
2	8	FAGUGRAN	0.208	1284	38520
2	8	FRAXAMER	0.264	1363	40890
2	8	PINURESI	0.349	620	18600
2	8	PINUSTRO	0.726	1177	35310
2	8	POPUGRAN	0.626	1652	49560
2	8	POPUTREM	0.964	1398	41940
2	8	PRUNSERO	0.326	1644	49320
2	8	QUERALBA	0.325	1585	47550
2	8	QUERRUBR	0.717	1318	39540
2	8	QUERCOCC	0.009	1045	31350
2	8	TILIAMER	0.511	1949	58470
2	8	TSUGCANA	0.581	498	14940
2	9	ACERRUBR	0.143	1176	35280
2	9	ACERSACC	0.333	1507	45210
2	9	BETUALLE	0.392	1388	41640
2	9	BETULENT	0.487	1388	41640
2	9	BETUPAPY	0.448	1485	44550
2	9	CARYCORD	0.091	1725	51750
2	9	FAGUGRAN	0.095	1261	37830
2	9	FRAXAMER	0.091	1336	40080
2	9	PINURESI	0.418	596	17880
2	9	PINUSTRO	0.588	1126	33780
2	9	POPUGRAN	0.352	1618	48540
2	9	POPUTREM	0.990	1371	41130
