LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.525	1134	34020
1	1	ACERSACC	0.953	1462	43860
1	1	BETUALLE	0.741	1344	40320
1	1	BETULENT	0.920	1344	40320
1	1	BETUPAPY	0.120	1443	43290
1	1	CARYCORD	0.571	1693	50790
1	1	FAGUGRAN	0.558	1221	36630
1	1	FRAXAMER	0.528	1297	38910
1	1	PINURESI	0.182	545	16350
1	1	PINUSTRO	0.964	1024	30720
1	1	POPUGRAN	0.964	1580	47400
1	1	POPUTREM	0.901	1330	39900
1	1	PRUNSERO	0.603	1563	46890
1	1	QUERALBA	0.614	1508	45240
1	1	QUERRUBR	0.964	1253	37590
1	1	QUERCOCC	0.085	996	29880
1	1	TILIAMER	0.913	1852	55560
1	1	TSUGCANA	0.935	298	8940
1	2	ACERRUBR	0.443	1168	35040
1	2	ACERSACC	0.753	1480	44400
1	2	BETUALLE	0.457	1369	41070
1	2	BETULENT	0.587	1369	41070
1	2	BETUPAPY	0.012	1459	43770
1	2	CARYCORD	0.634	1678	50340
1	2	FAGUGRAN	0.533	1251	37530
1	2	FRAXAMER	0.582	1322	39660
1	2	PINURESI	0.019	593	17790
1	2	PINUSTRO	0.785	1083	32490
1	2	POPUGRAN	0.752	1586	47580
1	2	POPUTREM	0.713	1354	40620
1	2	PRUNSERO	0.618	1572	47160
1	2	QUERALBA	0.596	1518	45540
1	2	QUERRUBR	0.701	1280	38400
1	2	QUERCOCC	0.132	1029	30870
1	2	TILIAMER	0.648	1840	55200
1	2	TSUGCANA	0.587	334	10020
1	3	ACERRUBR	0.558	1198	35940
1	3	ACERSACC	0.937	1538	46140
1	3	BETUALLE	0.568	1414	42420
1	3	BETULENT	0.908	1414	42420
1	3	BETUPAPY	0.014	1519	45570
1	3	CARYCORD	0.648	1785	53550
1	3	FAGUGRAN	0.569	1284	38520
1	3	FRAXAMER	0.591	1365	40950
1	3	PINURESI	0.022	605	18150
1	3	PINUSTRO	0.944	1102	33060
1	3	POPUGRAN	0.940	1657	49710
1	3	POPUTREM	0.821	1402	42060
1	3	PRUNSERO	0.661	1643	49290
1	3	QUERALBA	0.656	1587	47610
1	3	QUERRUBR	0.945	1322	39660
1	3	QUERCOCC	0.138	1054	31620
1	3	TILIAMER	0.910	1942	58260
1	3	TSUGCANA	0.920	346	10380
1	4	ACERRUBR	0.242	1148	34440
1	4	ACERSACC	0.563	1455	43650
1	4	BETUALLE	0.408	1347	40410
1	4	BETULENT	0.431	1347	40410
1	4	BETUPAPY	0.073	1434	43020
1	4	CARYCORD	0.428	1647	49410
1	4	FAGUGRAN	0.298	1233	36990
1	4	FRAXAMER	0.366	1298	38940
1	4	PINURESI	0.114	602	18060
1	4	PINUSTRO	0.611	1081	32430
1	4	POPUGRAN	0.565	1562	46860
1	4	POPUTREM	0.574	1328	39840
1	4	PRUNSERO	0.409	1548	46440
1	4	QUERALBA	0.364	1493	44790
1	4	QUERRUBR	0.517	1256	37680
1	4	QUERCOCC	0.064	1013	30390
1	4	TILIAMER	0.460	1813	54390
1	4	TSUGCANA	0.430	370	11100
1	5	ACERRUBR	0.472	1149	34470
1	5	ACERSACC	0.896	1478	44340
1	5	BETUALLE	0.766	1358	40740
1	5	BETULENT	0.896	1358	40740
1	5	BETUPAPY	0.119	1457	43710
1	5	CARYCORD	0.511	1708	51240
1	5	FAGUGRAN	0.360	1233	36990
1	5	FRAXAMER	0.475	1309	39270
1	5	PINURESI	0.177	563	16890
1	5	PINUSTRO	0.959	1052	31560
1	5	POPUGRAN	0.908	1595	47850
1	5	POPUTREM	0.919	1344	40320
1	5	PRUNSERO	0.516	1579	47370
1	5	QUERALBA	0.553	1523	45690
1	5	QUERRUBR	0.946	1266	37980
1	5	QUERCOCC	0.052	1005	30150
1	5	TILIAMER	0.788	1870	56100
1	5	TSUGCANA	0.807	323	9690
1	6	ACERRUBR	0.358	1197	35910
1	6	ACERSACC	0.688	1518	45540
1	6	BETUALLE	0.409	1403	42090
1	6	BETULENT	0.491	1403	42090
1	6	BETUPAPY	0.009	1496	44880
1	6	CARYCORD	0.619	1722	51660
1	6	FAGUGRAN	0.395	1282	38460
1	6	FRAXAMER	0.547	1354	40620
1	6	PINURESI	0.014	621	18630
1	6	PINUSTRO	0.747	1124	33720
1	6	POPUGRAN	0.687	1625	48750
1	6	POPUTREM	0.697	1386	41580
1	6	PRUNSERO	0.594	1612	48360
1	6	QUERALBA	0.479	1558	46740
1	6	QUERRUBR	0.578	1311	39330
1	6	QUERCOCC	0.183	1054	31620
1	6	TILIAMER	0.530	1888	56640
1	6	TSUGCANA	0.500	370	11100
1	7	ACERRUBR	0.539	1210	36300
1	7	ACERSACC	0.973	1554	46620
1	7	BETUALLE	0.745	1428	42840
1	7	BETULENT	0.951	1428	42840
1	7	BETUPAPY	0.066	1533	45990
1	7	CARYCORD	0.594	1801	54030
1	7	FAGUGRAN	0.520	1297	38910
1	7	FRAXAMER	0.546	1380	41400
1	7	PINURESI	0.099	624	18720
1	7	PINUSTRO	0.979	1130	33900
1	7	POPUGRAN	0.979	1674	50220
1	7	POPUTREM	0.904	1415	42450
1	7	PRUNSERO	0.618	1660	49800
1	7	QUERALBA	0.632	1602	48060
1	7	QUERRUBR	0.977	1335	40050
1	7	QUERCOCC	0.120	1063	31890
1	7	TILIAMER	0.944	1960	58800
1	7	TSUGCANA	0.950	382	11460
1	8	ACERRUBR	0.486	1163	34890
1	8	ACERSACC	0.937	1496	44880
1	8	BETUALLE	0.820	1378	41340
1	8	BETULENT	0.884	1378	41340
1	8	BETUPAPY	0.186	1479	44370
1	8	CARYCORD	0.554	1734	52020
1	8	FAGUGRAN	0.515	1250	37500
1	8	FRAXAMER	0.517	1328	39840
1	8	PINURESI	0.276	584	17520
1	8	PINUSTRO	0.955	1082	32460
1	8	POPUGRAN	0.955	1614	48420
1	8	POPUTREM	0.932	1364	40920
1	8	PRUNSERO	0.564	1602	48060
1	8	QUERALBA	0.609	1545	46350
1	8	QUERRUBR	0.947	1282	38460
1	8	QUERCOCC	0.058	1021	30630
1	8	TILIAMER	0.873	1894	56820
1	8	TSUGCANA	0.910	353	10590
1	9	ACERRUBR	0.488	1117	33510
1	9	ACERSACC	0.866	1437	43110
1	9	BETUALLE	0.639	1322	39660
1	9	BETULENT	0.844	1322	39660
1	9	BETUPAPY	0.076	1417	42510
1	9	CARYCORD	0.551	1646	49380
1	9	FAGUGRAN	0.521	1200	36000
1	9	FRAXAMER	0.493	1274	38220
1	9	PINURESI	0.117	533	15990
1	9	PINUSTRO	0.886	1009	30270
1	9	POPUGRAN	0.872	1550	46500
1	9	POPUTREM	0.811	1307	39210
1	9	PRUNSERO	0.539	1535	46050
1	9	QUERALBA	0.569	1479	44370
1	9	QUERRUBR	0.873	1231	36930
1	9	QUERCOCC	0.130	978	29340
1	9	TILIAMER	0.791	1810	54300
1	9	TSUGCANA	0.803	290	8700
1	10	ACERRUBR	0.378	1165	34950
1	10	ACERSACC	0.759	1481	44430
1	10	BETUALLE	0.514	1369	41070
1	10	BETULENT	0.581	1369	41070
1	10	BETUPAPY	0.048	1461	43830
1	10	CARYCORD	0.525	1683	50490
1	10	FAGUGRAN	0.373	1249	37470
1	10	FRAXAMER	0.464	1321	39630
1	10	PINURESI	0.075	581	17430
1	10	PINUSTRO	0.808	1072	32160
1	10	POPUGRAN	0.759	1591	47730
1	10	POPUTREM	0.761	1352	40560
1	10	PRUNSERO	0.603	1577	47310
1	10	QUERALBA	0.462	1521	45630
1	10	QUERRUBR	0.696	1277	38310
1	10	QUERCOCC	0.075	1026	30780
1	10	TILIAMER	0.641	1848	55440
1	10	TSUGCANA	0.588	325	9750
1	13	ACERRUBR	0.136	1158	34740
1	13	ACERSACC	0.399	1467	44010
1	13	BETUALLE	0.294	1357	40710
1	13	BETULENT	0.224	1357	40710
1	13	BETUPAPY	0.090	1444	43320
1	13	CARYCORD	0.322	1658	49740
1	13	FAGUGRAN	0.200	1240	37200
1	13	FRAXAMER	0.291	1309	39270
1	13	PINURESI	0.149	606	18180
1	13	PINUSTRO	0.440	1091	32730
1	13	POPUGRAN	0.402	1573	47190
1	13	POPUTREM	0.438	1338	40140
1	13	PRUNSERO	0.322	1559	46770
1	13	QUERALBA	0.249	1504	45120
1	13	QUERRUBR	0.331	1267	38010
1	13	QUERCOCC	0.026	1020	30600
1	13	TILIAMER	0.271	1825	54750
1	13	TSUGCANA	0.230	364	10920
1	14	ACERRUBR	0.352	1184	35520
1	14	ACERSACC	0.668	1505	45150
1	14	BETUALLE	0.554	1391	41730
1	14	BETULENT	0.558	1391	41730
1	14	BETUPAPY	0.079	1484	44520
1	14	CARYCORD	0.455	1707	51210
1	14	FAGUGRAN	0.401	1270	38100
1	14	FRAXAMER	0.413	1341	40230
1	14	PINURESI	0.132	613	18390
1	14	PINUSTRO	0.714	1116	33480
1	14	POPUGRAN	0.672	1612	48360
1	14	POPUTREM	0.688	1374	41220
1	14	PRUNSERO	0.482	1601	48030
1	14	QUERALBA	0.450	1545	46350
1	14	QUERRUBR	0.640	1299	38970
1	14	QUERCOCC	0.042	1041	31230
1	14	TILIAMER	0.596	1875	56250
1	14	TSUGCANA	0.567	375	11250
1	15	ACERRUBR	0.455	1182	35460
1	15	ACERSACC	0.828	1499	44970
1	15	BETUALLE	0.640	1388	41640
1	15	BETULENT	0.729	1388	41640
1	15	BETUPAPY	0.071	1480	44400
1	15	CARYCORD	0.525	1708	51240
1	15	FAGUGRAN	0.480	1266	37980
1	15	FRAXAMER	0.483	1340	40200
1	15	PINURESI	0.107	611	18330
1	15	PINUSTRO	0.849	1113	33390
1	15	POPUGRAN	0.831	1608	48240
1	15	POPUTREM	0.808	1368	41040
1	15	PRUNSERO	0.581	1598	47940
1	15	QUERALBA	0.533	1543	46290
1	15	QUERRUBR	0.805	1295	38850
1	15	QUERCOCC	0.117	1040	31200
1	15	TILIAMER	0.761	1874	56220
1	15	TSUGCANA	0.739	375	11250
1	16	ACERRUBR	0.460	1152	34560
1	16	ACERSACC	0.885	1482	44460
1	16	BETUALLE	0.775	1362	40860
1	16	BETULENT	0.831	1362	40860
1	16	BETUPAPY	0.188	1461	43830
1	16	CARYCORD	0.523	1704	51120
1	16	FAGUGRAN	0.482	1236	37080
1	16	FRAXAMER	0.489	1312	39360
1	16	PINURESI	0.272	569	17070
1	16	PINUSTRO	0.902	1065	31950
1	16	POPUGRAN	0.902	1595	47850
1	16	POPUTREM	0.884	1347	40410
1	16	PRUNSERO	0.534	1583	47490
1	16	QUERALBA	0.576	1526	45780
1	16	QUERRUBR	0.895	1266	37980
1	16	QUERCOCC	0.064	1005	30150
1	16	TILIAMER	0.821	1872	56160
1	16	TSUGCANA	0.859	339	10170
2	1	ACERRUBR	0.497	1116	33480
2	1	ACERSACC	0.948	1442	43260
2	1	BETUALLE	0.812	1326	39780
2	1	BETULENT	0.901	1326	39780
2	1	BETUPAPY	0.154	1421	42630
2	1	CARYCORD	0.536	1665	49950
2	1	FAGUGRAN	0.480	1204	36120
2	1	FRAXAMER	0.499	1275	38250
2	1	PINURESI	0.230	542	16260
2	1	PINUSTRO	0.962	1073	32190
2	1	POPUGRAN	0.962	1553	46590
2	1	POPUTREM	0.930	1309	39270
2	1	PRUNSERO	0.575	1541	46230
2	1	QUERALBA	0.586	1485	44550
2	1	QUERRUBR	0.955	1232	36960
2	1	QUERCOCC	0.063	977	29310
2	1	TILIAMER	0.890	1831	54930
2	1	TSUGCANA	0.919	353	10590
2	2	ACERRUBR	0.342	1155	34650
2	2	ACERSACC	0.579	1473	44190
2	2	BETUALLE	0.464	1359	40770
2	2	BETULENT	0.500	1359	40770
2	2	BETUPAPY	0.080	1452	43560
2	2	CARYCORD	0.402	1680	50400
2	2	FAGUGRAN	0.259	1240	37200
2	2	FRAXAMER	0.334	1310	39300
2	2	PINURESI	0.110	560	16800
2	2	PINUSTRO	0.646	1086	32580
2	2	POPUGRAN	0.580	1582	47460
2	2	POPUTREM	0.661	1342	40260
2	2	PRUNSERO	0.453	1570	47100
2	2	QUERALBA	0.355	1514	45420
2	2	QUERRUBR	0.542	1266	37980
2	2	QUERCOCC	0.033	1013	30390
2	2	TILIAMER	0.517	1848	55440
2	2	TSUGCANA	0.504	375	11250
2	3	ACERRUBR	0.556	1174	35220
2	3	ACERSACC	0.950	1513	45390
2	3	BETUALLE	0.644	1390	41700
2	3	BETULENT	0.929	1390	41700
2	3	BETUPAPY	0.072	1490	44700
2	3	CARYCORD	0.615	1748	52440
2	3	FAGUGRAN	0.563	1261	37830
2	3	FRAXAMER	0.565	1338	40140
2	3	PINURESI	0.098	576	17280
2	3	PINUSTRO	0.958	1099	32970
2	3	POPUGRAN	0.958	1629	48870
2	3	POPUTREM	0.862	1373	41190
2	3	PRUNSERO	0.634	1614	48420
2	3	QUERALBA	0.649	1556	46680
2	3	QUERRUBR	0.968	1294	38820
2	3	QUERCOCC	0.077	1029	30870
2	3	TILIAMER	0.927	1913	57390
2	3	TSUGCANA	0.949	395	11850
2	4	ACERRUBR	0.197	1137	34110
2	4	ACERSACC	0.429	1444	43320
2	4	BETUALLE	0.347	1337	40110
2	4	BETULENT	0.303	1337	40110
2	4	BETUPAPY	0.151	1421	42630
2	4	CARYCORD	0.301	1632	48960
2	4	FAGUGRAN	0.184	1222	36660
2	4	FRAXAMER	0.257	1287	38610
2	4	PINURESI	0.251	587	17610
2	4	PINUSTRO	0.516	1137	34110
2	4	POPUGRAN	0.436	1544	46320
2	4	POPUTREM	0.550	1316	39480
2	4	PRUNSERO	0.327	1535	46050
2	4	QUERALBA	0.258	1480	44400
2	4	QUERRUBR	0.406	1241	37230
2	4	QUERCOCC	0.024	996	29880
2	4	TILIAMER	0.330	1808	54240
2	4	TSUGCANA	0.326	439	13170
2	5	ACERRUBR	0.455	1135	34050
2	5	ACERSACC	0.888	1461	43830
2	5	BETUALLE	0.799	1343	40290
2	5	BETULENT	0.832	1343	40290
2	5	BETUPAPY	0.203	1439	43170
2	5	CARYCORD	0.490	1686	50580
2	5	FAGUGRAN	0.418	1219	36570
2	5	FRAXAMER	0.458	1293	38790
2	5	PINURESI	0.243	562	16860
2	5	PINUSTRO	0.904	1099	32970
2	5	POPUGRAN	0.900	1573	47190
2	5	POPUTREM	0.935	1326	39780
2	5	PRUNSERO	0.530	1562	46860
2	5	QUERALBA	0.541	1504	45120
2	5	QUERRUBR	0.886	1248	37440
2	5	QUERCOCC	0.004	989	29670
2	5	TILIAMER	0.826	1854	55620
2	5	TSUGCANA	0.846	381	11430
2	6	ACERRUBR	0.327	1179	35370
2	6	ACERSACC	0.556	1505	45150
2	6	BETUALLE	0.397	1389	41670
2	6	BETULENT	0.469	1389	41670
2	6	BETUPAPY	0.097	1482	44460
2	6	CARYCORD	0.479	1715	51450
2	6	FAGUGRAN	0.372	1266	37980
2	6	FRAXAMER	0.415	1338	40140
2	6	PINURESI	0.162	587	17610
2	6	PINUSTRO	0.661	1121	33630
2	6	POPUGRAN	0.559	1615	48450
2	6	POPUTREM	0.637	1370	41100
2	6	PRUNSERO	0.466	1602	48060
2	6	QUERALBA	0.408	1547	46410
2	6	QUERRUBR	0.541	1295	38850
2	6	QUERCOCC	0.020	1034	31020
2	6	TILIAMER	0.469	1887	56610
2	6	TSUGCANA	0.460	414	12420
2	7	ACERRUBR	0.460	1190	35700
2	7	ACERSACC	0.896	1531	45930
2	7	BETUALLE	0.811	1407	42210
2	7	BETULENT	0.894	1407	42210
2	7	BETUPAPY	0.144	1509	45270
2	7	CARYCORD	0.477	1771	53130
2	7	FAGUGRAN	0.415	1279	38370
2	7	FRAXAMER	0.444	1356	40680
2	7	PINURESI	0.217	599	17970
2	7	PINUSTRO	0.960	1163	34890
2	7	POPUGRAN	0.908	1644	49320
2	7	POPUTREM	0.942	1392	41760
2	7	PRUNSERO	0.535	1637	49110
2	7	QUERALBA	0.522	1578	47340
2	7	QUERRUBR	0.945	1311	39330
2	7	QUERCOCC	0.039	1043	31290
2	7	TILIAMER	0.837	1939	58170
2	7	TSUGCANA	0.858	445	13350
2	8	ACERRUBR	0.432	1155	34650
2	8	ACERSACC	0.907	1487	44610
2	8	BETUALLE	0.916	1367	41010
2	8	BETULENT	0.825	1367	41010
2	8	BETUPAPY	0.287	1465	43950
2	8	CARYCORD	0.317	1718	51540
2	8	FAGUGRAN	0.245	1241	37230
2	8	FRAXAMER	0.301	1316	39480
2	8	PINURESI	0.411	587	17610
2	8	PINUSTRO	0.935	1146	34380
2	8	POPUGRAN	0.935	1599	47970
2	8	POPUTREM	0.969	1351	40530
2	8	PRUNSERO	0.509	1590	47700
2	8	QUERALBA	0.362	1531	45930
2	8	QUERRUBR	0.920	1272	38160
2	8	QUERCOCC	0.006	1009	30270
2	8	TILIAMER	0.809	1887	56610
2	8	TSUGCANA	0.871	435	13050
2	9	ACERRUBR	0.461	1123	33690
2	9	ACERSACC	0.877	1445	43350
2	9	BETUALLE	0.741	1329	39870
2	9	BETULENT	0.810	1329	39870
2	9	BETUPAPY	0.113	1424	42720
2	9	CARYCORD	0.452	1661	49830
2	9	FAGUGRAN	0.377	1206	36180
2	9	FRAXAMER	0.420	1279	38370
2	9	PINURESI	0.171	553	16590
2	9	PINUSTRO	0.893	1078	32340
2	9	POPUGRAN	0.885	1555	46650
2	9	POPUTREM	0.887	1312	39360
