LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
1	1	ACERRUBR	0.394	1222	36660
1	1	ACERSACC	0.862	1573	47190
1	1	BETUALLE	0.930	1446	43380
1	1	BETULENT	0.753	1446	43380
1	1	BETUPAPY	0.383	1552	46560
1	1	CARYCORD	0.379	1823	54690
1	1	FAGUGRAN	0.342	1312	39360
1	1	FRAXAMER	0.369	1395	41850
1	1	PINURESI	0.524	642	19260
1	1	PINUSTRO	0.901	1167	35010
1	1	POPUGRAN	0.901	1692	50760
1	1	POPUTREM	0.972	1432	42960
1	1	PRUNSERO	0.437	1680	50400
1	1	QUERALBA	0.453	1622	48660
1	1	QUERRUBR	0.887	1350	40500
1	1	QUERCOCC	0.000	1075	32250
1	1	TILIAMER	0.688	1986	59580
1	1	TSUGCANA	0.786	460	13800
1	2	ACERRUBR	0.286	1274	38220
1	2	ACERSACC	0.725	1618	48540
1	2	BETUALLE	0.610	1493	44790
1	2	BETULENT	0.547	1493	44790
1	2	BETUPAPY	0.255	1596	47880
1	2	CARYCORD	0.442	1850	55500
1	2	FAGUGRAN	0.322	1362	40860
1	2	FRAXAMER	0.407	1442	43260
1	2	PINURESI	0.367	694	20820
1	2	PINUSTRO	0.776	1238	37140
1	2	POPUGRAN	0.740	1731	51930
1	2	POPUTREM	0.772	1479	44370
1	2	PRUNSERO	0.480	1721	51630
1	2	QUERALBA	0.413	1664	49920
1	2	QUERRUBR	0.685	1397	41910
1	2	QUERCOCC	0.032	1123	33690
1	2	TILIAMER	0.571	2016	60480
1	2	TSUGCANA	0.586	511	15330
1	3	ACERRUBR	0.435	1296	38880
1	3	ACERSACC	0.860	1660	49800
1	3	BETUALLE	0.816	1525	45750
1	3	BETULENT	0.774	1525	45750
1	3	BETUPAPY	0.308	1638	49140
1	3	CARYCORD	0.483	1928	57840
1	3	FAGUGRAN	0.482	1385	41550
1	3	FRAXAMER	0.460	1475	44250
1	3	PINURESI	0.396	711	21330
1	3	PINUSTRO	0.895	1270	38100
1	3	POPUGRAN	0.894	1782	53460
1	3	POPUTREM	0.922	1515	45450
1	3	PRUNSERO	0.510	1773	53190
1	3	QUERALBA	0.551	1712	51360
1	3	QUERRUBR	0.894	1427	42810
1	3	QUERCOCC	0.049	1142	34260
1	3	TILIAMER	0.764	2089	62670
1	3	TSUGCANA	0.854	533	15990
1	4	ACERRUBR	0.020	1238	37140
1	4	ACERSACC	0.173	1563	46890
1	4	BETUALLE	0.080	1447	43410
1	4	BETULENT	0.094	1447	43410
1	4	BETUPAPY	0.157	1540	46200
1	4	CARYCORD	0.128	1773	53190
1	4	FAGUGRAN	0.045	1323	39690
1	4	FRAXAMER	0.121	1396	41880
1	4	PINURESI	0.292	691	20730
1	4	PINUSTRO	0.310	1223	36690
1	4	POPUGRAN	0.176	1669	50070
1	4	POPUTREM	0.335	1428	42840
1	4	PRUNSERO	0.182	1660	49800
1	4	QUERALBA	0.073	1603	48090
1	4	QUERRUBR	0.154	1351	40530
1	4	QUERCOCC	0.000	1090	32700
1	4	TILIAMER	0.060	1945	58350
1	4	TSUGCANA	0.053	550	16500
1	5	ACERRUBR	0.348	1227	36810
1	5	ACERSACC	0.777	1575	47250
1	5	BETUALLE	0.872	1448	43440
1	5	BETULENT	0.702	1448	43440
1	5	BETUPAPY	0.437	1553	46590
1	5	CARYCORD	0.346	1824	54720
1	5	FAGUGRAN	0.296	1315	39450
1	5	FRAXAMER	0.340	1397	41910
1	5	PINURESI	0.567	646	19380
1	5	PINUSTRO	0.871	1182	35460
1	5	POPUGRAN	0.823	1694	50820
1	5	POPUTREM	0.967	1434	43020
1	5	PRUNSERO	0.418	1682	50460
1	5	QUERALBA	0.424	1624	48720
1	5	QUERRUBR	0.860	1351	40530
1	5	QUERCOCC	0.006	1075	32250
1	5	TILIAMER	0.648	1990	59700
1	5	TSUGCANA	0.764	485	14550
1	6	ACERRUBR	0.206	1294	38820
1	6	ACERSACC	0.569	1643	49290
1	6	BETUALLE	0.366	1516	45480
1	6	BETULENT	0.340	1516	45480
1	6	BETUPAPY	0.245	1622	48660
1	6	CARYCORD	0.414	1883	56490
1	6	FAGUGRAN	0.201	1382	41460
1	6	FRAXAMER	0.375	1466	43980
1	6	PINURESI	0.360	718	21540
1	6	PINUSTRO	0.652	1284	38520
1	6	POPUGRAN	0.571	1755	52650
1	6	POPUTREM	0.639	1503	45090
1	6	PRUNSERO	0.458	1748	52440
1	6	QUERALBA	0.302	1689	50670
1	6	QUERRUBR	0.452	1419	42570
1	6	QUERCOCC	0.026	1138	34140
1	6	TILIAMER	0.370	2050	61500
1	6	TSUGCANA	0.358	555	16650
1	7	ACERRUBR	0.391	1300	39000
1	7	ACERSACC	0.771	1662	49860
1	7	BETUALLE	0.725	1528	45840
1	7	BETULENT	0.764	1528	45840
1	7	BETUPAPY	0.344	1641	49230
1	7	CARYCORD	0.400	1933	57990
1	7	FAGUGRAN	0.377	1389	41670
1	7	FRAXAMER	0.379	1476	44280
1	7	PINURESI	0.452	722	21660
1	7	PINUSTRO	0.891	1294	38820
1	7	POPUGRAN	0.803	1783	53490
1	7	POPUTREM	0.930	1515	45450
1	7	PRUNSERO	0.458	1777	53310
1	7	QUERALBA	0.457	1714	51420
1	7	QUERRUBR	0.884	1431	42930
1	7	QUERCOCC	0.014	1141	34230
1	7	TILIAMER	0.687	2095	62850
1	7	TSUGCANA	0.759	571	17130
1	8	ACERRUBR	0.271	1241	37230
1	8	ACERSACC	0.672	1593	47790
1	8	BETUALLE	0.873	1464	43920
1	8	BETULENT	0.543	1464	43920
1	8	BETUPAPY	0.636	1570	47100
1	8	CARYCORD	0.234	1844	55320
1	8	FAGUGRAN	0.216	1329	39870
1	8	FRAXAMER	0.250	1412	42360
1	8	PINURESI	0.790	666	19980
1	8	PINUSTRO	0.793	1216	36480
1	8	POPUGRAN	0.743	1711	51330
1	8	POPUTREM	0.960	1448	43440
1	8	PRUNSERO	0.337	1702	51060
1	8	QUERALBA	0.330	1641	49230
1	8	QUERRUBR	0.790	1366	40980
1	8	QUERCOCC	0.000	1087	32610
1	8	TILIAMER	0.482	2012	60360
1	8	TSUGCANA	0.685	523	15690
1	9	ACERRUBR	0.347	1211	36330
1	9	ACERSACC	0.769	1556	46680
1	9	BETUALLE	0.807	1430	42900
1	9	BETULENT	0.651	1430	42900
1	9	BETUPAPY	0.404	1533	45990
1	9	CARYCORD	0.376	1796	53880
1	9	FAGUGRAN	0.337	1298	38940
1	9	FRAXAMER	0.369	1378	41340
1	9	PINURESI	0.512	628	18840
1	9	PINUSTRO	0.817	1156	34680
1	9	POPUGRAN	0.815	1673	50190
1	9	POPUTREM	0.938	1415	42450
1	9	PRUNSERO	0.422	1662	49860
1	9	QUERALBA	0.458	1604	48120
1	9	QUERRUBR	0.797	1334	40020
1	9	QUERCOCC	0.030	1061	31830
1	9	TILIAMER	0.638	1962	58860
1	9	TSUGCANA	0.739	448	13440
1	10	ACERRUBR	0.366	1262	37860
1	10	ACERSACC	0.835	1610	48300
1	10	BETUALLE	0.764	1484	44520
1	10	BETULENT	0.695	1484	44520
1	10	BETUPAPY	0.311	1589	47670
1	10	CARYCORD	0.454	1846	55380
1	10	FAGUGRAN	0.401	1350	40500
1	10	FRAXAMER	0.430	1434	43020
1	10	PINURESI	0.445	678	20340
1	10	PINUSTRO	0.874	1209	36270
1	10	POPUGRAN	0.858	1725	51750
1	10	POPUTREM	0.889	1470	44100
1	10	PRUNSERO	0.504	1714	51420
1	10	QUERALBA	0.469	1656	49680
1	10	QUERRUBR	0.817	1388	41640
1	10	QUERCOCC	0.017	1110	33300
1	10	TILIAMER	0.695	2013	60390
1	10	TSUGCANA	0.745	493	14790
1	13	ACERRUBR	0.194	1252	37560
1	13	ACERSACC	0.426	1584	47520
1	13	BETUALLE	0.371	1465	43950
1	13	BETULENT	0.327	1465	43950
1	13	BETUPAPY	0.156	1563	46890
1	13	CARYCORD	0.298	1799	53970
1	13	FAGUGRAN	0.208	1339	40170
1	13	FRAXAMER	0.253	1414	42420
1	13	PINURESI	0.290	700	21000
1	13	PINUSTRO	0.499	1241	37230
1	13	POPUGRAN	0.431	1692	50760
1	13	POPUTREM	0.493	1448	43440
1	13	PRUNSERO	0.307	1683	50490
1	13	QUERALBA	0.266	1626	48780
1	13	QUERRUBR	0.393	1369	41070
1	13	QUERCOCC	0.016	1102	33060
1	13	TILIAMER	0.353	1969	59070
1	13	TSUGCANA	0.339	544	16320
1	14	ACERRUBR	0.270	1271	38130
1	14	ACERSACC	0.671	1614	48420
1	14	BETUALLE	0.622	1490	44700
1	14	BETULENT	0.483	1490	44700
1	14	BETUPAPY	0.458	1593	47790
1	14	CARYCORD	0.354	1848	55440
1	14	FAGUGRAN	0.282	1357	40710
1	14	FRAXAMER	0.338	1438	43140
1	14	PINURESI	0.674	698	20940
1	14	PINUSTRO	0.733	1255	37650
1	14	POPUGRAN	0.696	1727	51810
1	14	POPUTREM	0.765	1474	44220
1	14	PRUNSERO	0.397	1718	51540
1	14	QUERALBA	0.399	1660	49800
1	14	QUERRUBR	0.652	1392	41760
1	14	QUERCOCC	0.026	1115	33450
1	14	TILIAMER	0.510	2019	60570
1	14	TSUGCANA	0.543	554	16620
1	15	ACERRUBR	0.318	1273	38190
1	15	ACERSACC	0.744	1619	48570
1	15	BETUALLE	0.769	1493	44790
1	15	BETULENT	0.583	1493	44790
1	15	BETUPAPY	0.392	1597	47910
1	15	CARYCORD	0.370	1851	55530
1	15	FAGUGRAN	0.305	1360	40800
1	15	FRAXAMER	0.362	1441	43230
1	15	PINURESI	0.495	702	21060
1	15	PINUSTRO	0.794	1264	37920
1	15	POPUGRAN	0.784	1731	51930
1	15	POPUTREM	0.867	1477	44310
1	15	PRUNSERO	0.431	1722	51660
1	15	QUERALBA	0.424	1664	49920
1	15	QUERRUBR	0.763	1395	41850
1	15	QUERCOCC	0.017	1118	33540
1	15	TILIAMER	0.588	2021	60630
1	15	TSUGCANA	0.683	557	16710
1	16	ACERRUBR	0.321	1221	36630
1	16	ACERSACC	0.771	1567	47010
1	16	BETUALLE	0.950	1440	43200
1	16	BETULENT	0.611	1440	43200
1	16	BETUPAPY	0.591	1544	46320
1	16	CARYCORD	0.244	1813	54390
1	16	FAGUGRAN	0.222	1308	39240
1	16	FRAXAMER	0.250	1388	41640
1	16	PINURESI	0.777	641	19230
1	16	PINUSTRO	0.833	1191	35730
1	16	POPUGRAN	0.832	1684	50520
1	16	POPUTREM	0.976	1425	42750
1	16	PRUNSERO	0.356	1674	50220
1	16	QUERALBA	0.321	1614	48420
1	16	QUERRUBR	0.823	1341	40230
1	16	QUERCOCC	0.000	1066	31980
1	16	TILIAMER	0.540	1981	59430
1	16	TSUGCANA	0.690	501	15030
2	1	ACERRUBR	0.352	1187	35610
2	1	ACERSACC	0.798	1529	45870
2	1	BETUALLE	0.917	1408	42240
2	1	BETULENT	0.656	1408	42240
2	1	BETUPAPY	0.515	1510	45300
2	1	CARYCORD	0.367	1771	53130
2	1	FAGUGRAN	0.353	1278	38340
2	1	FRAXAMER	0.368	1357	40710
2	1	PINURESI	0.677	583	17490
2	1	PINUSTRO	0.852	1133	33990
2	1	POPUGRAN	0.851	1642	49260
2	1	POPUTREM	0.964	1391	41730
2	1	PRUNSERO	0.424	1634	49020
2	1	QUERALBA	0.461	1577	47310
2	1	QUERRUBR	0.843	1311	39330
2	1	QUERCOCC	0.002	1042	31260
2	1	TILIAMER	0.642	1939	58170
2	1	TSUGCANA	0.789	438	13140
2	2	ACERRUBR	0.196	1222	36660
2	2	ACERSACC	0.498	1545	46350
2	2	BETUALLE	0.392	1431	42930
2	2	BETULENT	0.362	1431	42930
2	2	BETUPAPY	0.193	1522	45660
2	2	CARYCORD	0.299	1749	52470
2	2	FAGUGRAN	0.187	1307	39210
2	2	FRAXAMER	0.280	1380	41400
2	2	PINURESI	0.334	632	18960
2	2	PINUSTRO	0.544	1186	35580
2	2	POPUGRAN	0.506	1645	49350
2	2	POPUTREM	0.539	1412	42360
2	2	PRUNSERO	0.344	1641	49230
2	2	QUERALBA	0.289	1584	47520
2	2	QUERRUBR	0.448	1335	40050
2	2	QUERCOCC	0.012	1073	32190
2	2	TILIAMER	0.377	1924	57720
2	2	TSUGCANA	0.384	486	14580
2	3	ACERRUBR	0.432	1244	37320
2	3	ACERSACC	0.876	1596	47880
2	3	BETUALLE	0.848	1468	44040
2	3	BETULENT	0.786	1468	44040
2	3	BETUPAPY	0.302	1573	47190
2	3	CARYCORD	0.413	1849	55470
2	3	FAGUGRAN	0.345	1332	39960
2	3	FRAXAMER	0.389	1415	42450
2	3	PINURESI	0.401	636	19080
2	3	PINUSTRO	0.909	1198	35940
2	3	POPUGRAN	0.908	1709	51270
2	3	POPUTREM	0.940	1452	43560
2	3	PRUNSERO	0.491	1705	51150
2	3	QUERALBA	0.463	1645	49350
2	3	QUERRUBR	0.902	1370	41100
2	3	QUERCOCC	0.004	1090	32700
2	3	TILIAMER	0.751	2015	60450
2	3	TSUGCANA	0.824	500	15000
2	4	ACERRUBR	0.088	1173	35190
2	4	ACERSACC	0.318	1479	44370
2	4	BETUALLE	0.295	1373	41190
2	4	BETULENT	0.160	1373	41190
2	4	BETUPAPY	0.330	1456	43680
2	4	CARYCORD	0.126	1653	49590
2	4	FAGUGRAN	0.073	1257	37710
2	4	FRAXAMER	0.128	1321	39630
2	4	PINURESI	0.488	609	18270
2	4	PINUSTRO	0.387	1145	34350
2	4	POPUGRAN	0.346	1573	47190
2	4	POPUTREM	0.429	1350	40500
2	4	PRUNSERO	0.200	1569	47070
2	4	QUERALBA	0.117	1513	45390
2	4	QUERRUBR	0.287	1277	38310
2	4	QUERCOCC	0.000	1029	30870
2	4	TILIAMER	0.174	1835	55050
2	4	TSUGCANA	0.228	528	15840
2	5	ACERRUBR	0.323	1196	35880
2	5	ACERSACC	0.764	1535	46050
2	5	BETUALLE	0.928	1412	42360
2	5	BETULENT	0.603	1412	42360
2	5	BETUPAPY	0.566	1515	45450
2	5	CARYCORD	0.298	1777	53310
2	5	FAGUGRAN	0.320	1281	38430
2	5	FRAXAMER	0.309	1362	40860
2	5	PINURESI	0.722	587	17610
2	5	PINUSTRO	0.826	1135	34050
2	5	POPUGRAN	0.825	1650	49500
2	5	POPUTREM	0.967	1397	41910
2	5	PRUNSERO	0.395	1641	49230
2	5	QUERALBA	0.398	1584	47520
2	5	QUERRUBR	0.819	1314	39420
2	5	QUERCOCC	0.000	1043	31290
2	5	TILIAMER	0.589	1948	58440
2	5	TSUGCANA	0.762	465	13950
2	6	ACERRUBR	0.276	1234	37020
2	6	ACERSACC	0.578	1565	46950
2	6	BETUALLE	0.489	1447	43410
2	6	BETULENT	0.396	1447	43410
2	6	BETUPAPY	0.236	1544	46320
2	6	CARYCORD	0.351	1774	53220
2	6	FAGUGRAN	0.294	1322	39660
2	6	FRAXAMER	0.336	1397	41910
2	6	PINURESI	0.343	637	19110
2	6	PINUSTRO	0.619	1191	35730
2	6	POPUGRAN	0.589	1669	50070
2	6	POPUTREM	0.626	1427	42810
2	6	PRUNSERO	0.400	1663	49890
2	6	QUERALBA	0.383	1606	48180
2	6	QUERRUBR	0.543	1350	40500
2	6	QUERCOCC	0.028	1085	32550
2	6	TILIAMER	0.452	1949	58470
2	6	TSUGCANA	0.437	524	15720
2	7	ACERRUBR	0.335	1240	37200
2	7	ACERSACC	0.757	1594	47820
2	7	BETUALLE	0.875	1465	43950
2	7	BETULENT	0.615	1465	43950
2	7	BETUPAPY	0.523	1570	47100
2	7	CARYCORD	0.320	1844	55320
2	7	FAGUGRAN	0.293	1331	39930
2	7	FRAXAMER	0.319	1412	42360
2	7	PINURESI	0.647	641	19230
2	7	PINUSTRO	0.819	1200	36000
2	7	POPUGRAN	0.816	1707	51210
2	7	POPUTREM	0.939	1449	43470
2	7	PRUNSERO	0.406	1702	51060
2	7	QUERALBA	0.401	1642	49260
2	7	QUERRUBR	0.809	1367	41010
2	7	QUERCOCC	0.004	1086	32580
2	7	TILIAMER	0.605	2014	60420
2	7	TSUGCANA	0.752	545	16350
2	8	ACERRUBR	0.283	1195	35850
2	8	ACERSACC	0.642	1537	46110
2	8	BETUALLE	0.749	1413	42390
2	8	BETULENT	0.612	1413	42390
2	8	BETUPAPY	0.527	1512	45360
2	8	CARYCORD	0.277	1773	53190
2	8	FAGUGRAN	0.241	1282	38460
2	8	FRAXAMER	0.272	1359	40770
2	8	PINURESI	0.635	589	17670
2	8	PINUSTRO	0.817	1165	34950
2	8	POPUGRAN	0.695	1646	49380
2	8	POPUTREM	0.950	1394	41820
2	8	PRUNSERO	0.344	1642	49260
2	8	QUERALBA	0.341	1581	47430
2	8	QUERRUBR	0.814	1313	39390
2	8	QUERCOCC	0.009	1043	31290
2	8	TILIAMER	0.515	1947	58410
2	8	TSUGCANA	0.649	509	15270
2	9	ACERRUBR	0.327	1180	35400
2	9	ACERSACC	0.743	1517	45510
2	9	BETUALLE	0.824	1394	41820
2	9	BETULENT	0.619	1394	41820
2	9	BETUPAPY	0.463	1495	44850
2	9	CARYCORD	0.323	1739	52170
2	9	FAGUGRAN	0.298	1269	38070
2	9	FRAXAMER	0.321	1345	40350
2	9	PINURESI	0.590	573	17190
2	9	PINUSTRO	0.837	1110	33300
2	9	POPUGRAN	0.787	1627	48810
2	9	POPUTREM	0.939	1379	41370
